name,tau,delta1,delta2,exp_id,lambda,rounds,rt_sum,rt_list,wandb_flag
stellar-sky-10564,10,0.5,0.0002,tpcds_static_10_MAB,0.1,0,339541220.09027,"[16615578.454768, 14612032.411156, 13515899.289157996, 14182153.817022998, 13532913.194548998, 13718227.834738998, 13533325.653504996, 13695075.744093996, 13695238.774867998, 13533136.384124998, 13260508.254314, 13260508.255804, 13260508.254767, 13260508.253581, 13260508.25416, 13260508.255251, 13260508.25347, 13260508.2528, 13260508.254153, 13260508.254334, 13260508.252835, 13260508.253857, 13260508.256192, 13260508.253998, 13260522.972768998]",
dandy-waterfall-10565,15,0.5,0.0002,tpcds_static_10_MAB,0.1,0,339541220.09803396,"[16615578.452565, 14612032.416063, 13515899.289065994, 14182153.820502998, 13532913.194248997, 13718227.833867, 13533325.65547, 13695075.743806, 13695238.774213, 13533136.384942, 13260508.253932, 13260508.253303, 13260508.252975, 13260508.255446, 13260508.252992, 13260508.253058, 13260508.253815, 13260508.25334, 13260508.253557, 13260508.253852, 13260508.25473, 13260508.253085, 13260508.259656, 13260508.255374, 13260522.974175]",
robust-silence-10566,25,0.5,0.0002,tpcds_static_10_MAB,0.1,0,339541220.097715,"[16615578.452724, 14612032.41486, 13515899.288281996, 14182153.814967, 13532913.199159997, 13718227.833065998, 13533325.654157998, 13695075.746357998, 13695238.773393, 13533136.383760998, 13260508.254456, 13260508.254797, 13260508.25301, 13260508.253817, 13260508.254943, 13260508.252746, 13260508.25389, 13260508.254763, 13260508.253885, 13260508.253336, 13260508.25398, 13260508.25486, 13260508.259526, 13260508.25369, 13260522.975286998]",
copper-dew-10567,50,0.5,0.0002,tpcds_static_10_MAB,0.1,0,339541220.1000699,"[16615578.457457, 14612032.415329998, 13515899.287945995, 14182153.816873996, 13532913.195197998, 13718227.833869996, 13533325.653062, 13695075.745431, 13695238.773959, 13533136.383583998, 13260508.253505, 13260508.25602, 13260508.253029, 13260508.25296, 13260508.254829, 13260508.253005, 13260508.253469, 13260508.253207, 13260508.25403, 13260508.253331, 13260508.253268, 13260508.255888, 13260508.260334, 13260508.25547, 13260522.975014]",
eternal-flower-10568,70,0.5,0.0002,tpcds_static_10_MAB,0.1,0,339541220.11450404,"[16615578.452002, 14612032.414848998, 13515899.289196994, 14182153.819035, 13532913.196666997, 13718227.835154, 13533325.654807998, 13695075.746131998, 13695238.775934, 13533136.385194998, 13260508.255973, 13260508.255704, 13260508.253776, 13260508.253549, 13260508.254651, 13260508.253537, 13260508.254655, 13260508.257574, 13260508.258006, 13260508.25335, 13260508.252834, 13260508.254916, 13260508.259721, 13260508.253341, 13260522.973944]",
misunderstood-bush-10569,3,0.5,2e-05,tpcds_static_10_MAB,0.1,0,339541220.12715197,"[16615578.470633, 14612032.419082, 13515899.289938996, 14182153.818928998, 13532913.194041995, 13718227.834944, 13533325.654325996, 13695075.744158998, 13695238.773743, 13533136.385295998, 13260508.253674, 13260508.254562, 13260508.255416, 13260508.255127, 13260508.253578, 13260508.255002, 13260508.255188, 13260508.253063, 13260508.253732, 13260508.256002, 13260508.253981, 13260508.25395, 13260508.260643, 13260508.254715, 13260522.973426]",
swept-blaze-10570,5,0.5,2e-05,tpcds_static_10_MAB,0.1,0,339541220.115524,"[16615578.454655, 14612032.429178998, 13515899.288269997, 14182153.817976998, 13532913.194847995, 13718227.835558996, 13533325.653975, 13695075.743307998, 13695238.775248, 13533136.384178998, 13260508.254331, 13260508.25497, 13260508.254053, 13260508.25344, 13260508.254233, 13260508.255506, 13260508.253387, 13260508.253484, 13260508.25562, 13260508.254276, 13260508.253378, 13260508.254804, 13260508.259676, 13260508.253731, 13260522.973436998]",
ruby-frog-10571,8,0.5,2e-05,tpcds_static_10_MAB,0.1,0,339541220.12580496,"[16615578.45453, 14612032.429939998, 13515899.288731996, 14182153.818122998, 13532913.195377998, 13718227.835189998, 13533325.65389, 13695075.744430998, 13695238.775424, 13533136.384546, 13260508.253939, 13260508.256993, 13260508.254502, 13260508.253949, 13260508.25491, 13260508.254697, 13260508.254104, 13260508.253768, 13260508.255607, 13260508.254552, 13260508.254483, 13260508.255109, 13260508.25984, 13260508.254188, 13260522.97498]",
toasty-rain-10572,10,0.5,2e-05,tpcds_static_10_MAB,0.1,0,339541220.087101,"[16615578.453195, 14612032.412307998, 13515899.289029997, 14182153.817873998, 13532913.195021998, 13718227.833365995, 13533325.653673, 13695075.743411995, 13695238.775361, 13533136.383338, 13260508.253403, 13260508.254826, 13260508.25392, 13260508.253639, 13260508.253384, 13260508.253696, 13260508.253033, 13260508.253009, 13260508.254257, 13260508.253653, 13260508.253212, 13260508.253367, 13260508.26048, 13260508.253039, 13260522.973604]",
golden-aardvark-10573,15,0.5,2e-05,tpcds_static_10_MAB,0.1,0,339541220.1044819,"[16615578.457927, 14612032.418364998, 13515899.288526995, 14182153.814232998, 13532913.199085996, 13718227.833997998, 13533325.653874, 13695075.745556995, 13695238.773963, 13533136.383745998, 13260508.25447, 13260508.254507, 13260508.253932, 13260508.254326, 13260508.254749, 13260508.25381, 13260508.253505, 13260508.255444, 13260508.253469, 13260508.253497, 13260508.25386, 13260508.253589, 13260508.259115, 13260508.253215, 13260522.973718]",
chocolate-plant-10574,25,0.5,2e-05,tpcds_static_10_MAB,0.1,0,339541220.12041396,"[16615578.45257, 14612032.418523, 13515899.289040996, 14182153.816014, 13532913.200656995, 13718227.834121998, 13533325.653913, 13695075.746486995, 13695238.775169998, 13533136.384652998, 13260508.256383, 13260508.255691, 13260508.253702, 13260508.254863, 13260508.255773, 13260508.253622, 13260508.254099, 13260508.255843, 13260508.255042, 13260508.253834, 13260508.254688, 13260508.255314, 13260508.260022, 13260508.255082, 13260522.975306]",
lyric-rain-10575,50,0.5,2e-05,tpcds_static_10_MAB,0.1,0,339541220.10806185,"[16615578.455566, 14612032.415219998, 13515899.289144997, 14182153.819650998, 13532913.196741998, 13718227.834515998, 13533325.653967, 13695075.745211998, 13695238.773998, 13533136.384234998, 13260508.25489, 13260508.254146, 13260508.253775, 13260508.254439, 13260508.255004, 13260508.253753, 13260508.253475, 13260508.255072, 13260508.254063, 13260508.253881, 13260508.25459, 13260508.254335, 13260508.258626, 13260508.254316, 13260522.975445]",
fragrant-paper-10576,70,0.5,2e-05,tpcds_static_10_MAB,0.1,0,339541220.13015795,"[16615578.465441, 14612032.429913, 13515899.287805997, 14182153.814494, 13532913.199234998, 13718227.834592998, 13533325.654277, 13695075.7453, 13695238.774467, 13533136.38412, 13260508.254258, 13260508.256156, 13260508.253818, 13260508.253141, 13260508.25443, 13260508.25493, 13260508.254138, 13260508.254846, 13260508.255088, 13260508.253579, 13260508.253695, 13260508.255277, 13260508.259342, 13260508.253331, 13260522.974482998]",
fresh-fire-10577,3,0.5,2e-06,tpcds_static_10_MAB,0.1,0,339541220.09608907,"[16615578.453017998, 14612032.412267998, 13515899.289231995, 14182153.817338996, 13532913.195501998, 13718227.833163, 13533325.654086998, 13695075.744295998, 13695238.775699, 13533136.383131, 13260508.253854, 13260508.254842, 13260508.253728, 13260508.252836, 13260508.254821, 13260508.255454, 13260508.253704, 13260508.253847, 13260508.256048, 13260508.253752, 13260508.253801, 13260508.253964, 13260508.259201, 13260508.253965, 13260522.974536998]",
stoic-spaceship-10578,5,0.5,2e-06,tpcds_static_10_MAB,0.1,0,339541220.09337693,"[16615578.451104, 14612032.415279, 13515899.288629996, 14182153.813979998, 13532913.196581995, 13718227.833958998, 13533325.653970998, 13695075.744675998, 13695238.77473, 13533136.38319, 13260508.254111, 13260508.254776, 13260508.253124, 13260508.253348, 13260508.254724, 13260508.253299, 13260508.253573, 13260508.254424, 13260508.255098, 13260508.25367, 13260508.253994, 13260508.255565, 13260508.258899, 13260508.253999, 13260522.974672]",
brisk-cloud-10579,8,0.5,2e-06,tpcds_static_10_MAB,0.1,0,339541220.109014,"[16615578.453876, 14612032.417621998, 13515899.287819996, 14182153.819432998, 13532913.196438998, 13718227.834425995, 13533325.653849998, 13695075.746085998, 13695238.774477, 13533136.384236, 13260508.254677, 13260508.254613, 13260508.253661, 13260508.254467, 13260508.255314, 13260508.253554, 13260508.252857, 13260508.255737, 13260508.254308, 13260508.253787, 13260508.254648, 13260508.254614, 13260508.258884, 13260508.254466, 13260522.975161998]",
fluent-planet-10580,10,0.5,2e-06,tpcds_static_10_MAB,0.1,0,339541220.08062,"[16615578.452446, 14612032.414854998, 13515899.289094996, 14182153.817453, 13532913.193796998, 13718227.834048998, 13533325.654077996, 13695075.743590998, 13695238.773656, 13533136.383609, 13260508.252898, 13260508.255712, 13260508.253172, 13260508.252906, 13260508.253988, 13260508.253862, 13260508.253419, 13260508.252931, 13260508.254294, 13260508.253331, 13260508.253255, 13260508.253765, 13260508.253871, 13260508.252726, 13260522.973860998]",
swept-pond-10581,15,0.5,2e-06,tpcds_static_10_MAB,0.1,0,339541220.126186,"[16615578.459, 14612032.412792, 13515899.288899995, 14182153.818423998, 13532913.196401997, 13718227.834717998, 13533325.654834, 13695075.747126998, 13695238.775213, 13533136.384112, 13260508.255825, 13260508.255621, 13260508.254641, 13260508.255146, 13260508.256138, 13260508.255323, 13260508.254811, 13260508.255787, 13260508.254271, 13260508.25454, 13260508.255272, 13260508.25489, 13260508.262039, 13260508.254401, 13260522.975959]",
pleasant-gorge-10582,25,0.5,2e-06,tpcds_static_10_MAB,0.1,0,339541220.20093995,"[16615578.454537, 14612032.41521, 13515899.287853995, 14182153.817338, 13532913.194948995, 13718227.835900998, 13533325.654194998, 13695075.752048, 13695238.795379, 13533136.384541, 13260508.253033, 13260508.256712, 13260508.253724, 13260508.27412, 13260508.272444, 13260508.257694, 13260508.257035, 13260508.258195, 13260508.256758, 13260508.255547, 13260508.256725, 13260508.263282, 13260508.257, 13260508.257597, 13260522.979121998]",
denim-eon-10583,50,0.5,2e-06,tpcds_static_10_MAB,0.1,0,339541220.106705,"[16615578.455306, 14612032.409105, 13515899.287688997, 14182153.819532998, 13532913.194775997, 13718227.833852995, 13533325.654315, 13695075.745724998, 13695238.773211, 13533136.383679, 13260508.254814, 13260508.253761, 13260508.253303, 13260508.255559, 13260508.258097, 13260508.254358, 13260508.253341, 13260508.25488, 13260508.25421, 13260508.254116, 13260508.264036, 13260508.254134, 13260508.258848, 13260508.252304, 13260522.973752]",
vital-music-10584,70,0.5,2e-06,tpcds_static_10_MAB,0.1,0,339541220.1495739,"[16615578.451298, 14612032.429666, 13515899.290193995, 14182153.819261998, 13532913.194740998, 13718227.836184, 13533325.654762998, 13695075.743769998, 13695238.790281, 13533136.385091, 13260508.254869, 13260508.256053, 13260508.255867, 13260508.254575, 13260508.254601, 13260508.256153, 13260508.254434, 13260508.25445, 13260508.255757, 13260508.255175, 13260508.254792, 13260508.255076, 13260508.26286, 13260508.254589, 13260522.975073]",
scarlet-deluge-10585,3,0.5,2e-07,tpcds_static_10_MAB,0.1,0,339541220.09024996,"[16615578.432741, 14612032.413785998, 13515899.289428996, 14182153.818463998, 13532913.195306998, 13718227.835429998, 13533325.654011998, 13695075.745016998, 13695238.775638, 13533136.384304998, 13260508.254037, 13260508.256492, 13260508.254475, 13260508.253595, 13260508.254929, 13260508.255806, 13260508.253546, 13260508.253783, 13260508.256609, 13260508.254838, 13260508.254319, 13260508.254791, 13260508.261259, 13260508.25354, 13260522.974101998]",
cool-leaf-10586,5,0.5,2e-07,tpcds_static_10_MAB,0.1,0,339541220.09744406,"[16615578.450211, 14612032.419305, 13515899.289927997, 14182153.818437, 13532913.193560995, 13718227.834887998, 13533325.653445998, 13695075.745124998, 13695238.773558, 13533136.384443998, 13260508.253452, 13260508.254031, 13260508.254823, 13260508.254045, 13260508.253146, 13260508.253896, 13260508.254215, 13260508.25321, 13260508.253881, 13260508.255379, 13260508.253983, 13260508.253354, 13260508.259668, 13260508.254192, 13260522.973265998]",
distinctive-sky-10587,8,0.5,2e-07,tpcds_static_10_MAB,0.1,0,339541220.1094389,"[16615578.457111, 14612032.415921, 13515899.288790995, 14182153.81547, 13532913.200667998, 13718227.833910998, 13533325.654077996, 13695075.744513998, 13695238.774419, 13533136.388149, 13260508.254889, 13260508.25429, 13260508.25277, 13260508.25355, 13260508.254836, 13260508.254372, 13260508.253523, 13260508.254367, 13260508.254094, 13260508.253599, 13260508.253682, 13260508.255116, 13260508.25911, 13260508.253809, 13260522.9744]",
driven-sun-10588,10,0.5,2e-07,tpcds_static_10_MAB,0.1,0,339541220.139271,"[16615578.461629, 14612032.425453998, 13515899.287344996, 14182153.819904998, 13532913.192400998, 13718227.833464, 13533325.653698998, 13695075.743915996, 13695238.772765, 13533136.382617, 13260508.25413, 13260508.253115, 13260508.254678, 13260508.291015, 13260508.252558, 13260508.252367, 13260508.251964, 13260508.253613, 13260508.254006, 13260508.25216, 13260508.253924, 13260508.260586, 13260508.253426, 13260508.254084, 13260522.974449998]",
flowing-sponge-10589,15,0.5,2e-07,tpcds_static_10_MAB,0.1,0,339541220.15779793,"[16615578.453232, 14612032.418393, 13515899.288711997, 14182153.818391, 13532913.206118995, 13718227.846862998, 13533325.654790998, 13695075.744581996, 13695238.775862, 13533136.384259, 13260508.25371, 13260508.259117, 13260508.285269, 13260508.253799, 13260508.254779, 13260508.253783, 13260508.253356, 13260508.255178, 13260508.254511, 13260508.252938, 13260508.253867, 13260508.255781, 13260508.253229, 13260508.252943, 13260522.974333998]",
silvery-cherry-10590,25,0.5,2e-07,tpcds_static_10_MAB,0.1,0,339541220.10538393,"[16615578.463088, 14612032.412990998, 13515899.288663996, 14182153.818804998, 13532913.196194995, 13718227.833369998, 13533325.653856998, 13695075.743876996, 13695238.774275, 13533136.383737998, 13260508.254368, 13260508.255166, 13260508.253293, 13260508.253446, 13260508.254717, 13260508.253836, 13260508.253573, 13260508.254297, 13260508.253806, 13260508.254805, 13260508.253616, 13260508.2551, 13260508.258974, 13260508.253046, 13260522.974480998]",
dashing-feather-10591,50,0.5,2e-07,tpcds_static_10_MAB,0.1,0,339541220.11215,"[16615578.476628, 14612032.415999, 13515899.287893996, 14182153.813834, 13532913.200347995, 13718227.833554998, 13533325.654310998, 13695075.744091, 13695238.773756, 13533136.385522, 13260508.254047, 13260508.254166, 13260508.253215, 13260508.253188, 13260508.254735, 13260508.25301, 13260508.252524, 13260508.25411, 13260508.252878, 13260508.253145, 13260508.252785, 13260508.254284, 13260508.258029, 13260508.252965, 13260522.973131]",
grateful-capybara-10592,70,0.5,2e-07,tpcds_static_10_MAB,0.1,0,339541220.0963989,"[16615578.454849, 14612032.413171, 13515899.288741997, 14182153.818340998, 13532913.195797997, 13718227.834496995, 13533325.653546998, 13695075.744745998, 13695238.774014, 13533136.383945998, 13260508.255025, 13260508.254336, 13260508.253789, 13260508.253091, 13260508.254533, 13260508.253969, 13260508.25329, 13260508.253702, 13260508.25533, 13260508.253879, 13260508.252945, 13260508.254834, 13260508.258827, 13260508.25261, 13260522.974588]",
genial-jazz-10593,3,0.001,0.01,tpcds_static_10_MAB,0.5,0,343689571.65409786,"[16615578.456028, 14612032.418580998, 13515899.289967995, 14182153.805574998, 13532913.194782997, 13718227.835394995, 13533325.641098998, 14612032.135860998, 13330564.664499996, 13330768.666739997, 13330768.664768996, 13330564.665619995, 13330564.664991995, 13330768.664837996, 13330564.664186995, 13330564.665322997, 13996815.185705995, 13996388.004851997, 13532725.194002995, 13532725.195423998, 13532725.194064995, 13532725.193784997, 13532725.200516997, 13532725.194431998, 13532725.193054996]",
avid-dream-10594,5,0.001,0.01,tpcds_static_10_MAB,0.5,0,342769071.503333,"[16615578.461892, 14612032.416218998, 13515899.289857997, 14182153.804823998, 13532913.194079995, 13718227.834578998, 13533325.645698998, 13695075.744204998, 13695238.770951, 14612032.136634998, 13330564.664387995, 13330341.484096996, 13330341.485911995, 13330341.496639997, 13330341.483752996, 13515468.114557996, 13330341.484843995, 13330564.664959995, 13330341.485209996, 13330564.664648997, 13513476.633116998, 13513476.638297, 13513476.636174, 13513476.634116, 13513476.633675998]",
faithful-morning-10595,8,0.001,0.01,tpcds_static_10_MAB,0.5,0,339541220.072525,"[16615578.454086, 14612032.414218, 13515899.289459996, 14182153.805155998, 13532913.194291998, 13718227.833870998, 13533325.645255998, 13695075.744308, 13695238.773978, 13533136.385085998, 13260508.254454, 13260508.254614, 13260508.254673, 13260508.253896, 13260508.253666, 13260508.253771, 13260508.254875, 13260508.253736, 13260508.253318, 13260508.254808, 13260508.254328, 13260508.253637, 13260508.254552, 13260508.254761, 13260522.973725]",
glorious-sea-10596,10,0.001,0.01,tpcds_static_10_MAB,0.5,0,339541220.078956,"[16615578.459055, 14612032.422917, 13515899.287214994, 14182153.805672998, 13532913.194654996, 13718227.833116995, 13533325.644598998, 13695075.744965998, 13695238.773431, 13533136.3832, 13260508.25443, 13260508.253331, 13260508.253173, 13260508.254815, 13260508.252786, 13260508.252884, 13260508.253513, 13260508.253839, 13260508.253554, 13260508.252315, 13260508.25454, 13260508.252954, 13260508.259526, 13260508.254488, 13260522.973979998]",
resilient-plant-10597,15,0.001,0.01,tpcds_static_10_MAB,0.5,0,339541220.05756897,"[16615578.431228, 14612032.431348998, 13515899.288023995, 14182153.801472, 13532913.198241998, 13718227.832672998, 13533325.644131998, 13695075.744758, 13695238.773755, 13533136.382316, 13260508.254115, 13260508.255112, 13260508.252779, 13260508.253006, 13260508.253411, 13260508.252912, 13260508.253317, 13260508.254342, 13260508.253096, 13260508.252973, 13260508.253257, 13260508.254422, 13260508.258442, 13260508.253396, 13260522.975039998]",
rich-firefly-10598,25,0.001,0.01,tpcds_static_10_MAB,0.5,0,339541220.08156705,"[16615578.451541, 14612032.415427, 13515899.288903994, 14182153.801401, 13532913.197944997, 13718227.833909998, 13533325.644671, 13695075.745770998, 13695238.774639, 13533136.38681, 13260508.257766, 13260508.254431, 13260508.257304, 13260508.253887, 13260508.254271, 13260508.252504, 13260508.253443, 13260508.258516, 13260508.253098, 13260508.253536, 13260508.25511, 13260508.253764, 13260508.256331, 13260508.253054, 13260522.973533]",
fearless-firebrand-10599,50,0.001,0.01,tpcds_static_10_MAB,0.5,0,339541220.09855795,"[16615578.456864, 14612032.418143, 13515899.287489995, 14182153.805425998, 13532913.195926998, 13718227.835178996, 13533325.644593, 13695075.744969998, 13695238.774339, 13533136.384035, 13260508.255104, 13260508.255023, 13260508.25333, 13260508.254192, 13260508.257312, 13260508.253871, 13260508.254158, 13260508.25475, 13260508.254468, 13260508.257818, 13260508.255273, 13260508.254872, 13260508.259351, 13260508.255537, 13260522.976533]",
visionary-fog-10600,70,0.001,0.01,tpcds_static_10_MAB,0.5,0,339541220.04450595,"[16615578.440297998, 14612032.412742998, 13515899.288955996, 14182153.805031998, 13532913.196005998, 13718227.833152998, 13533325.644539, 13695075.743763998, 13695238.774624, 13533136.383261, 13260508.2532, 13260508.254239, 13260508.25365, 13260508.252811, 13260508.253292, 13260508.253221, 13260508.251898, 13260508.252693, 13260508.253668, 13260508.252951, 13260508.251758, 13260508.253976, 13260508.257989, 13260508.253296, 13260522.973488]",
hearty-thunder-10601,3,0.001,0.02,tpcds_static_10_MAB,0.5,0,343689571.8254899,"[16615578.46105, 14612032.429649, 13515899.294989996, 14182153.813208, 13532913.203681998, 13718227.841982998, 13533325.648902, 14612032.143886998, 13330564.671873996, 13330768.671903996, 13330768.673116997, 13330564.672040995, 13330564.669928996, 13330768.672554996, 13330564.671725996, 13330564.670367995, 13996815.190696996, 13996388.010081995, 13532725.201110998, 13532725.201327998, 13532725.200972997, 13532725.207140995, 13532725.201146998, 13532725.201184995, 13532725.200960996]",
firm-lion-10602,5,0.001,0.02,tpcds_static_10_MAB,0.5,0,342769071.49984294,"[16615578.454604, 14612032.409851998, 13515899.290588995, 14182153.805411998, 13532913.203219997, 13718227.862414995, 13533325.644969998, 13695075.744119998, 13695238.769615, 14612032.134561, 13330564.663418995, 13330341.484474996, 13330341.485195996, 13330341.483227996, 13330341.482980996, 13515468.113870995, 13330341.484008996, 13330564.663069995, 13330341.483623996, 13330564.664401997, 13513476.633625, 13513476.633407, 13513476.63962, 13513476.633589998, 13513476.631968]",
quiet-sound-10603,8,0.001,0.02,tpcds_static_10_MAB,0.5,0,342769071.4608719,"[16615578.452203, 14612032.413489, 13515899.286575995, 14182153.806307998, 13532913.193142995, 13718227.832634998, 13533325.645101998, 13695075.744410995, 13695238.768982, 14612032.134771, 13330564.664604995, 13330341.483431997, 13330341.483370995, 13330341.484218996, 13330341.484040996, 13515468.112713994, 13330341.483503995, 13330564.664724996, 13330341.483776996, 13330564.663206996, 13513476.634348998, 13513476.634064998, 13513476.638506, 13513476.633057998, 13513476.635679]",
dauntless-microwave-10604,10,0.001,0.02,tpcds_static_10_MAB,0.5,0,339541220.06352997,"[16615578.455013, 14612032.410534998, 13515899.289334996, 14182153.805733, 13532913.194581997, 13718227.835673995, 13533325.644201998, 13695075.744490998, 13695238.77566, 13533136.384216998, 13260508.254127, 13260508.254321, 13260508.253854, 13260508.25315, 13260508.252867, 13260508.254631, 13260508.253215, 13260508.252331, 13260508.25315, 13260508.252753, 13260508.251775, 13260508.251845, 13260508.258933, 13260508.252889, 13260522.974247]",
expert-spaceship-10605,15,0.001,0.02,tpcds_static_10_MAB,0.5,0,339541220.07973593,"[16615578.450033, 14612032.417527998, 13515899.289112994, 14182153.80537, 13532913.193567997, 13718227.835897995, 13533325.644588998, 13695075.744282998, 13695238.77416, 13533136.384724, 13260508.253983, 13260508.254415, 13260508.254994, 13260508.25394, 13260508.253725, 13260508.255544, 13260508.254125, 13260508.253609, 13260508.253822, 13260508.254759, 13260508.253826, 13260508.253666, 13260508.261419, 13260508.254351, 13260522.974292]",
whole-firefly-10606,25,0.001,0.02,tpcds_static_10_MAB,0.5,0,339541220.13562,"[16615578.463072, 14612032.429472, 13515899.309860997, 14182153.804772, 13532913.196947996, 13718227.835053, 13533325.644942, 13695075.744968995, 13695238.775566, 13533136.384601, 13260508.254277, 13260508.256872, 13260508.254094, 13260508.253909, 13260508.25574, 13260508.254656, 13260508.254705, 13260508.254552, 13260508.255367, 13260508.254416, 13260508.253552, 13260508.255862, 13260508.259669, 13260508.253698, 13260522.974994998]",
balmy-meadow-10607,50,0.001,0.02,tpcds_static_10_MAB,0.5,0,339541220.0985849,"[16615578.454112, 14612032.416581, 13515899.288858997, 14182153.805160996, 13532913.193940995, 13718227.837214995, 13533325.644553998, 13695075.744828995, 13695238.775965, 13533136.384991998, 13260508.255655, 13260508.256207, 13260508.255413, 13260508.254688, 13260508.25445, 13260508.257002, 13260508.254865, 13260508.25484, 13260508.255351, 13260508.254644, 13260508.254925, 13260508.255198, 13260508.260651, 13260508.254639, 13260522.973847998]",
bumbling-flower-10608,70,0.001,0.02,tpcds_static_10_MAB,0.5,0,339541221.061805,"[16615578.450475, 14612032.434265, 13515899.331241995, 14182153.848981, 13532913.235698998, 13718227.876497, 13533325.687426, 13695075.787877996, 13695238.816296, 13533136.425667, 13260508.295292, 13260508.295355, 13260508.295436, 13260508.295839, 13260508.304492, 13260508.295978, 13260508.295647, 13260508.295058, 13260508.294927, 13260508.294705, 13260508.295415, 13260508.296443, 13260508.30172, 13260508.295777, 13260523.015295]",
usual-terrain-10609,3,0.001,0.002,tpcds_static_10_MAB,0.5,0,343689571.63637495,"[16615578.456755, 14612032.413807, 13515899.289705995, 14182153.8054, 13532913.193645995, 13718227.835262, 13533325.640989998, 14612032.135407, 13330564.663889997, 13330768.665794997, 13330768.664196996, 13330564.664576996, 13330564.665520996, 13330768.665280996, 13330564.663915996, 13330564.664547997, 13996815.185034996, 13996388.003959997, 13532725.193958998, 13532725.194235995, 13532725.194586998, 13532725.193352995, 13532725.194795998, 13532725.193589997, 13532725.194160998]",
vital-donkey-10610,5,0.001,0.002,tpcds_static_10_MAB,0.5,0,342769071.4715339,"[16615578.453028, 14612032.411003, 13515899.288724994, 14182153.801727, 13532913.197378997, 13718227.834542995, 13533325.645423, 13695075.744070996, 13695238.769162, 14612032.136610998, 13330564.664536996, 13330341.484471995, 13330341.485009996, 13330341.484769996, 13330341.484470995, 13515468.113817995, 13330341.485313997, 13330564.664499996, 13330341.484214997, 13330564.665230997, 13513476.635221, 13513476.633424, 13513476.634704998, 13513476.635394, 13513476.63478]",
stilted-silence-10611,8,0.001,0.002,tpcds_static_10_MAB,0.5,0,342769071.493905,"[16615578.455707, 14612032.415700998, 13515899.289876996, 14182153.807523, 13532913.194455998, 13718227.834777998, 13533325.64516, 13695075.745732998, 13695238.770738, 14612032.135215, 13330564.666279996, 13330341.484582996, 13330341.484556995, 13330341.484734995, 13330341.485059995, 13515468.114002995, 13330341.484601997, 13330564.665863996, 13330341.484026996, 13330564.663529996, 13513476.635833, 13513476.634805998, 13513476.64087, 13513476.63544, 13513476.634827]",
fast-vortex-10612,10,0.001,0.002,tpcds_static_10_MAB,0.5,0,339541220.13740695,"[16615578.456415, 14612032.428832998, 13515899.287788996, 14182153.804211998, 13532913.195004998, 13718227.835238, 13533325.643783998, 13695075.744632998, 13695238.77538, 13533136.384642998, 13260508.25516, 13260508.259635, 13260508.280666, 13260508.254327, 13260508.256465, 13260508.254085, 13260508.254404, 13260508.255085, 13260508.255013, 13260508.254191, 13260508.253917, 13260508.262076, 13260508.255158, 13260508.254051, 13260522.977242]",
breezy-surf-10613,15,0.001,0.002,tpcds_static_10_MAB,0.5,0,339541220.08323395,"[16615578.452772, 14612032.429893998, 13515899.288866997, 14182153.805236, 13532913.193083998, 13718227.833571998, 13533325.645682998, 13695075.74393, 13695238.773848, 13533136.384735998, 13260508.254342, 13260508.254284, 13260508.253392, 13260508.254897, 13260508.253665, 13260508.253681, 13260508.254387, 13260508.253773, 13260508.253599, 13260508.254198, 13260508.254283, 13260508.254303, 13260508.254109, 13260508.255013, 13260522.973685998]",
jolly-paper-10614,25,0.001,0.002,tpcds_static_10_MAB,0.5,0,339541220.08023596,"[16615578.455471, 14612032.413539998, 13515899.288620995, 14182153.80495, 13532913.196746998, 13718227.833746998, 13533325.644191, 13695075.745153, 13695238.774331, 13533136.384107, 13260508.253856, 13260508.25588, 13260508.253562, 13260508.253178, 13260508.255309, 13260508.253754, 13260508.254108, 13260508.254639, 13260508.254313, 13260508.253807, 13260508.253505, 13260508.255096, 13260508.259012, 13260508.2543, 13260522.975059]",
vague-silence-10615,50,0.001,0.002,tpcds_static_10_MAB,0.5,0,339541220.08160406,"[16615578.454937, 14612032.413941998, 13515899.289209995, 14182153.805720998, 13532913.193829997, 13718227.835452998, 13533325.644463995, 13695075.744049998, 13695238.775466, 13533136.38403, 13260508.253815, 13260508.254677, 13260508.254875, 13260508.253882, 13260508.253442, 13260508.255475, 13260508.253974, 13260508.253843, 13260508.254924, 13260508.25425, 13260508.253801, 13260508.253934, 13260508.261663, 13260508.254149, 13260522.973797]",
different-leaf-10616,70,0.001,0.002,tpcds_static_10_MAB,0.5,0,339541220.07066,"[16615578.455701, 14612032.413039, 13515899.287535995, 14182153.801101996, 13532913.198650995, 13718227.834638998, 13533325.644239, 13695075.742904998, 13695238.774321, 13533136.383978998, 13260508.253549, 13260508.255454, 13260508.253898, 13260508.253544, 13260508.254087, 13260508.253982, 13260508.253452, 13260508.253122, 13260508.254328, 13260508.253828, 13260508.253224, 13260508.254029, 13260508.260309, 13260508.253892, 13260522.97385]",
