name,tau,delta1,delta2,exp_id,lambda,rounds,rt_sum,rt_list,wandb_flag
blooming-field-14418,8,0.001,2e-06,job_static_1_MAB,0.1,0,226138167.090703,"[15087869.663967, 9261980.592523, 8751540.679076, 8751540.668316, 8751540.668939998, 9216266.449922, 8751540.673690999, 8751540.661975998, 8751540.659703, 8751540.599692, 8751540.667321999, 8751540.662349999, 8751540.663425999, 8789696.484668, 8751540.659795, 8751540.655870998, 8751540.660542, 8751540.662626998, 8751540.66724, 8751540.667783, 8751540.668023, 8751540.66756, 8751540.664972, 8751540.661003, 8751540.659714999]",True
spring-yogurt-14419,10,0.001,2e-06,job_static_1_MAB,0.1,0,226138164.92648095,"[15087869.666674, 9261980.571044002, 8751540.555877, 8751540.558906, 8751540.554707, 9216266.33539, 8751540.561614, 8751540.55723, 8751540.557462, 8751540.559099998, 8751540.555566, 8751540.556659, 8751540.554444999, 8789696.376835, 8751540.556150999, 8751540.557597999, 8751540.557992999, 8751540.557978999, 8751540.554537999, 8751540.554569999, 8751540.555532, 8751540.562918998, 8751540.685216999, 8751540.601164998, 8751540.661309998]",True
woven-microwave-14420,15,0.001,2e-06,job_static_1_MAB,0.1,0,226138164.589073,"[15087869.666591, 9261980.574464, 8751540.551404, 8751540.550174, 8751540.548920998, 9216266.333338, 8751540.549812999, 8751540.546466999, 8751540.548946999, 8751540.553250998, 8751540.552358, 8751540.556698998, 8751540.550533999, 8789696.371839, 8751540.553758, 8751540.567349, 8751540.554453999, 8751540.555768, 8751540.568150999, 8751540.556792999, 8751540.558814999, 8751540.55177, 8751540.555179, 8751540.557785999, 8751540.55445]",True
northern-surf-14421,25,0.001,2e-06,job_static_1_MAB,0.1,0,226138165.004222,"[15087869.66624, 9261980.598375002, 8751540.572762, 8751540.568490999, 8751540.568618, 9216266.350485, 8751540.566388, 8751540.564025, 8751540.571248999, 8751540.5759, 8751540.575226, 8751540.577337999, 8751540.574664999, 8789696.391720999, 8751540.569825, 8751540.568411998, 8751540.570306, 8751540.571773998, 8751540.567712, 8751540.570609, 8751540.576217, 8751540.572594998, 8751540.572581999, 8751540.570416, 8751540.572291]",True
autumn-snowflake-14422,50,0.001,2e-06,job_static_1_MAB,0.1,0,226138165.26732996,"[15087869.665653, 9261980.572804002, 8751540.559147999, 8751540.562695999, 8751540.557928, 9216266.341484, 8751540.559620999, 8751540.557040999, 8751540.557534998, 8751540.56101, 8751540.56606, 8751540.555031, 8751540.554556, 8789696.378487999, 8751540.559888, 8751540.559202999, 8751540.562546, 8751540.561955, 8751540.562082998, 8751540.563869, 8751540.673074, 8751540.666939, 8751540.670409, 8751540.668437999, 8751540.669870999]",True
hardy-dragon-14423,70,0.001,2e-06,job_static_1_MAB,0.1,0,226138165.108764,"[15087869.666454, 9261980.572755, 8751540.546582999, 8751540.552252999, 8751540.555767, 9216266.333857, 8751540.556038, 8751540.553536, 8751540.551839, 8751540.557459999, 8751540.554254, 8751540.558613999, 8751540.557932999, 8789696.376062, 8751540.551752, 8751540.590659998, 8751540.670901999, 8751540.667878998, 8751540.676313, 8751540.577815, 8751540.573322, 8751540.578412, 8751540.582223, 8751540.573126, 8751540.572955]",True
peach-blaze-14424,3,0.001,2e-07,job_static_1_MAB,0.1,0,226138164.62507397,"[15087869.679442, 9261980.551384002, 8751540.553961, 8751540.555334, 8751540.551616998, 9216266.333595, 8751540.554202, 8751540.553217, 8751540.552934999, 8751540.554660998, 8751540.555782, 8751540.555306999, 8751540.560151, 8789696.379271999, 8751540.560138999, 8751540.558736999, 8751540.548788, 8751540.549815, 8751540.562165, 8751540.555278, 8751540.559951, 8751540.561928999, 8751540.560475, 8751540.558737999, 8751540.558199]",True
clear-sky-14425,5,0.001,2e-07,job_static_1_MAB,0.1,0,226138164.637764,"[15087869.661198, 9261980.58672, 8751540.552654998, 8751540.558489999, 8751540.548929999, 9216266.335544, 8751540.552006999, 8751540.605376, 8751540.553334, 8751540.555119999, 8751540.556812, 8751540.559472999, 8751540.551168999, 8789696.373528, 8751540.552578999, 8751540.551610999, 8751540.551887, 8751540.556793999, 8751540.559749, 8751540.550398, 8751540.552235, 8751540.552818999, 8751540.551266, 8751540.554327998, 8751540.553741999]",True
legendary-deluge-14426,8,0.001,2e-07,job_static_1_MAB,0.1,0,226138164.486672,"[15087869.663648, 9261980.580368, 8751540.549997, 8751540.553916, 8751540.546170998, 9216266.330749, 8751540.550316999, 8751540.552358, 8751540.545630999, 8751540.547953999, 8751540.545869999, 8751540.549285999, 8751540.547024999, 8789696.371202, 8751540.55586, 8751540.554817999, 8751540.551474, 8751540.556266999, 8751540.551608, 8751540.544047, 8751540.549144, 8751540.551491, 8751540.545612, 8751540.545560999, 8751540.546298]",True
feasible-paper-14427,10,0.001,2e-07,job_static_1_MAB,0.1,0,226138166.1789089,"[15087869.669246, 9261980.543409, 8751540.554831998, 8751540.556922998, 8751540.550848, 9216266.337638, 8751540.554458, 8751540.555832999, 8751540.553984, 8751540.594302999, 8751540.630655998, 8751540.581059, 8751540.632415999, 8789696.499498, 8751540.6766, 8751540.668479, 8751540.670193, 8751540.677472, 8751540.667167999, 8751540.666917, 8751540.669195, 8751540.666708, 8751540.66632, 8751540.670137, 8751540.664616998]",True
volcanic-salad-14428,15,0.001,2e-07,job_static_1_MAB,0.1,0,226138165.37748796,"[15087869.666536, 9261980.614386002, 8751540.677445, 8751540.669473, 8751540.584645, 9216266.362935, 8751540.623417, 8751540.572886, 8751540.556225998, 8751540.550699, 8751540.622887999, 8751540.557655, 8751540.606394999, 8789696.485268999, 8751540.618125, 8751540.551515998, 8751540.552379, 8751540.566924999, 8751540.568905, 8751540.564123, 8751540.560641, 8751540.566599999, 8751540.558420999, 8751540.559111, 8751540.559887]",True
ruby-lion-14429,25,0.001,2e-07,job_static_1_MAB,0.1,0,226138164.845784,"[15087869.665747, 9261980.608859, 8751540.562469998, 8751540.563307999, 8751540.561676, 9216266.34746, 8751540.564195, 8751540.567118999, 8751540.562456999, 8751540.560542999, 8751540.559519999, 8751540.561215999, 8751540.561374, 8789696.382464, 8751540.566507999, 8751540.562043998, 8751540.602117999, 8751540.561804999, 8751540.560169999, 8751540.560317999, 8751540.560606, 8751540.563057, 8751540.561222, 8751540.560285999, 8751540.559241999]",True
swift-smoke-14430,50,0.001,2e-07,job_static_1_MAB,0.1,0,226138164.817176,"[15087869.668009, 9261980.544549, 8751540.560183, 8751540.563094, 8751540.559114, 9216266.340825, 8751540.567506999, 8751540.560958, 8751540.56094, 8751540.562370999, 8751540.560143, 8751540.560703998, 8751540.567868998, 8789696.435072, 8751540.568417, 8751540.566045, 8751540.56417, 8751540.565652, 8751540.565600999, 8751540.560572999, 8751540.562442, 8751540.562895, 8751540.564242, 8751540.562169999, 8751540.563631]",True
happy-shadow-14431,70,0.001,2e-07,job_static_1_MAB,0.1,0,226138165.35153297,"[15087869.657356, 9261980.582903, 8751540.565111998, 8751540.562686998, 8751540.565529, 9216266.345048, 8751540.567356, 8751540.564986, 8751540.568195999, 8751540.568829998, 8751540.567528, 8751540.569945998, 8751540.568472, 8789696.392021, 8751540.582768999, 8751540.628739, 8751540.645768, 8751540.627125999, 8751540.581750998, 8751540.648458999, 8751540.586256, 8751540.585304, 8751540.586493999, 8751540.653570998, 8751540.579326]",True
eager-snowflake-14432,3,0.01,0.01,job_static_1_MAB,0.1,0,226138164.52976495,"[15087869.659339, 9261980.56729, 8751540.552974999, 8751540.556032998, 8751540.552105999, 9216266.336956, 8751540.559316, 8751540.549825, 8751540.554740999, 8751540.550810998, 8751540.546991998, 8751540.549890999, 8751540.551153999, 8789696.3707, 8751540.552271, 8751540.548579998, 8751540.550074998, 8751540.54974, 8751540.552793, 8751540.553438999, 8751540.557302, 8751540.552421, 8751540.549314, 8751540.553258998, 8751540.552442]",True
robust-sun-14433,5,0.01,0.01,job_static_1_MAB,0.1,0,226138165.069366,"[15087869.691872, 9261980.54673, 8751540.550249, 8751540.552754, 8751540.552484, 9216266.333107, 8751540.551617999, 8751540.552062, 8751540.557986999, 8751540.572095, 8751540.612120999, 8751540.569955999, 8751540.571742998, 8789696.458019, 8751540.573371999, 8751540.678876, 8751540.582618, 8751540.580934, 8751540.569673998, 8751540.577982, 8751540.572982999, 8751540.564859, 8751540.566205999, 8751540.563710999, 8751540.565353999]",True
warm-smoke-14434,8,0.01,0.01,job_static_1_MAB,0.1,0,226138164.68624905,"[15087869.670362, 9261980.558346, 8751540.553908, 8751540.556179998, 8751540.55829, 9216266.380606, 8751540.558458999, 8751540.558315, 8751540.558116999, 8751540.555983, 8751540.55256, 8751540.555613998, 8751540.562750999, 8789696.380162999, 8751540.561438, 8751540.558635999, 8751540.559361, 8751540.557394, 8751540.556892999, 8751540.558711, 8751540.554728, 8751540.555616999, 8751540.556836, 8751540.552717999, 8751540.554263]",True
faithful-sponge-14435,10,0.01,0.01,job_static_1_MAB,0.1,0,226138164.655484,"[15087869.676511, 9261980.615639, 8751540.547007, 8751540.548819, 8751540.546982, 9216266.331485, 8751540.553794999, 8751540.552834999, 8751540.558108, 8751540.557745999, 8751540.555667, 8751540.556526, 8751540.559755, 8789696.376115, 8751540.561990999, 8751540.559076998, 8751540.560298, 8751540.555244999, 8751540.553957999, 8751540.559601, 8751540.554497, 8751540.553077, 8751540.553080998, 8751540.554019999, 8751540.553648999]",True
resilient-serenity-14436,15,0.01,0.01,job_static_1_MAB,0.1,0,226138164.61348096,"[15087869.66577, 9261980.543091, 8751540.561228, 8751540.55669, 8751540.555932999, 9216266.340214, 8751540.560690999, 8751540.559478, 8751540.560633998, 8751540.557394, 8751540.563195, 8751540.559537, 8751540.559036, 8789696.378192, 8751540.559155999, 8751540.553806, 8751540.556450998, 8751540.555014, 8751540.55334, 8751540.551688999, 8751540.553508999, 8751540.551825998, 8751540.553772999, 8751540.551275998, 8751540.552558]",True
effortless-voice-14437,25,0.01,0.01,job_static_1_MAB,0.1,0,226138165.784961,"[15087869.682063, 9261980.634093, 8751540.674696999, 8751540.669087999, 8751540.665327, 9216266.449914, 8751540.663562, 8751540.66178, 8751540.692737, 8751540.661267, 8751540.668838, 8751540.597585998, 8751540.559774999, 8789696.384325, 8751540.557229, 8751540.556509, 8751540.55812, 8751540.561936999, 8751540.551827999, 8751540.553679999, 8751540.556712, 8751540.556830999, 8751540.553597, 8751540.557842, 8751540.555623999]",True
pleasant-moon-14438,50,0.01,0.01,job_static_1_MAB,0.1,0,226138164.506329,"[15087869.661566, 9261980.549335, 8751540.552398, 8751540.551675, 8751540.55112, 9216266.332117, 8751540.550712999, 8751540.553859, 8751540.549856, 8751540.551143, 8751540.555651, 8751540.552809, 8751540.552857999, 8789696.372037, 8751540.552186, 8751540.551231999, 8751540.551740998, 8751540.551505, 8751540.554483999, 8751540.549657999, 8751540.548223, 8751540.549324999, 8751540.550433999, 8751540.553421998, 8751540.556982]",True
fiery-moon-14439,70,0.01,0.01,job_static_1_MAB,0.1,0,226138164.55629295,"[15087869.665569, 9261980.577094002, 8751540.550569, 8751540.557123, 8751540.553209, 9216266.332829, 8751540.553312998, 8751540.551143998, 8751540.550544, 8751540.551373, 8751540.549553, 8751540.552013999, 8751540.552137999, 8789696.371509999, 8751540.553475, 8751540.550834998, 8751540.560315998, 8751540.555968, 8751540.552482, 8751540.555049999, 8751540.550886, 8751540.555776998, 8751540.551887, 8751540.549025, 8751540.552609999]",True
hardy-cloud-14440,3,0.01,0.02,job_static_1_MAB,0.1,0,226138165.029705,"[15087869.662783, 9261980.553095002, 8751540.555401, 8751540.556429999, 8751540.551081, 9216266.330294, 8751540.552925998, 8751540.550540999, 8751540.557446, 8751540.555799998, 8751540.556967, 8751540.556005, 8751540.556572, 8789696.37183, 8751540.554332, 8751540.553841999, 8751540.556489, 8751540.685967999, 8751540.663183, 8751540.669085, 8751540.659325998, 8751540.556689, 8751540.557441, 8751540.552424999, 8751540.553754]",True
swift-frost-14441,5,0.01,0.02,job_static_1_MAB,0.1,0,226138165.86393395,"[15087869.665688, 9261980.558976002, 8751540.552197998, 8751540.550136998, 8751540.555226998, 9216266.340022, 8751540.554317, 8751540.560433999, 8751540.557751998, 8751540.587677, 8751540.574757999, 8751540.640152, 8751540.606503999, 8789696.419611, 8751540.660122, 8751540.672177998, 8751540.666740999, 8751540.667484999, 8751540.666042998, 8751540.668262, 8751540.642295, 8751540.582706999, 8751540.580008999, 8751540.668071998, 8751540.666567]",True
vibrant-firefly-14442,8,0.01,0.02,job_static_1_MAB,0.1,0,226138164.56253996,"[15087869.6705, 9261980.536720002, 8751540.550052999, 8751540.554074999, 8751540.54923, 9216266.331011, 8751540.553963, 8751540.548297, 8751540.553182999, 8751540.548409998, 8751540.547517, 8751540.546397999, 8751540.548566999, 8789696.373944, 8751540.556512, 8751540.646502, 8751540.549206, 8751540.549229, 8751540.548681999, 8751540.553208, 8751540.549472999, 8751540.549124999, 8751540.547315, 8751540.553979998, 8751540.54744]",True
classic-river-14443,10,0.01,0.02,job_static_1_MAB,0.1,0,226138166.96951693,"[15087869.669901, 9261980.563505, 8751540.677509999, 8751540.669184, 8751540.662698999, 9216266.463341, 8751540.665225, 8751540.666914, 8751540.668064998, 8751540.665499998, 8751540.66961, 8751540.666438999, 8751540.664574, 8789696.486843, 8751540.661563, 8751540.662355999, 8751540.66377, 8751540.648533, 8751540.573624998, 8751540.600097999, 8751540.664684, 8751540.658471, 8751540.661125999, 8751540.657304, 8751540.658676999]",True
effortless-voice-14444,15,0.01,0.02,job_static_1_MAB,0.1,0,226138164.60167497,"[15087869.662568, 9261980.505581, 8751540.555789, 8751540.557054998, 8751540.558175, 9216266.33545, 8751540.556915998, 8751540.554409, 8751540.554263, 8751540.554637998, 8751540.55637, 8751540.559758, 8751540.557154, 8789696.378128, 8751540.556021, 8751540.555956999, 8751540.560493, 8751540.558524, 8751540.561666999, 8751540.565004999, 8751540.555914, 8751540.559452, 8751540.559827998, 8751540.558799999, 8751540.56376]",True
stilted-galaxy-14445,25,0.01,0.02,job_static_1_MAB,0.1,0,226138165.101548,"[15087869.657087, 9261980.513731, 8751540.547694, 8751540.548094999, 8751540.547433, 9216266.325815, 8751540.547022998, 8751540.544617, 8751540.559588999, 8751540.571794, 8751540.570438, 8751540.574323999, 8751540.655738, 8789696.471300999, 8751540.618750999, 8751540.668819, 8751540.637129, 8751540.567744, 8751540.567112999, 8751540.565266998, 8751540.561337, 8751540.567517, 8751540.566097999, 8751540.567529999, 8751540.579564]",True
jolly-waterfall-14446,50,0.01,0.02,job_static_1_MAB,0.1,0,226138164.55237705,"[15087869.668768, 9261980.510806002, 8751540.5607, 8751540.553142, 8751540.547841, 9216266.331284, 8751540.550668, 8751540.554925999, 8751540.557302, 8751540.555848999, 8751540.554386, 8751540.559285, 8751540.556045, 8789696.374991, 8751540.555425, 8751540.552447999, 8751540.55215, 8751540.557706999, 8751540.553954, 8751540.559176, 8751540.561522, 8751540.561804999, 8751540.553687999, 8751540.553028999, 8751540.55548]",True
dry-pine-14447,70,0.01,0.02,job_static_1_MAB,0.1,0,226138164.60402495,"[15087869.665109, 9261980.59171, 8751540.554999, 8751540.555319998, 8751540.553363, 9216266.335775, 8751540.556401, 8751540.552065998, 8751540.552405, 8751540.550086, 8751540.552844, 8751540.556272998, 8751540.554154, 8789696.372227, 8751540.551954, 8751540.550677, 8751540.55205, 8751540.557649, 8751540.556596, 8751540.556508, 8751540.557735, 8751540.55363, 8751540.554568999, 8751540.555190999, 8751540.554734]",True
misunderstood-donkey-14448,3,0.01,0.002,job_static_1_MAB,0.1,0,226138164.43932095,"[15087869.665914, 9261980.53224, 8751540.543428, 8751540.547287999, 8751540.551876, 9216266.330859, 8751540.553677998, 8751540.551331999, 8751540.54375, 8751540.546929, 8751540.544692999, 8751540.545527, 8751540.543234998, 8789696.362086, 8751540.546952, 8751540.551729, 8751540.550104, 8751540.561867999, 8751540.558406, 8751540.561151, 8751540.548374, 8751540.55028, 8751540.547902, 8751540.548215, 8751540.551505]",True
stellar-dragon-14449,5,0.01,0.002,job_static_1_MAB,0.1,0,226138165.01848504,"[15087869.677709, 9261980.556374, 8751540.563612, 8751540.566863999, 8751540.568465, 9216266.345277, 8751540.566505, 8751540.563955, 8751540.562371999, 8751540.566789, 8751540.562995, 8751540.564886998, 8751540.565216, 8789696.388317, 8751540.56864, 8751540.565203, 8751540.565537, 8751540.566048998, 8751540.565645998, 8751540.572943999, 8751540.604952, 8751540.595932, 8751540.602692999, 8751540.60038, 8751540.591171999]",True
rosy-leaf-14450,8,0.01,0.002,job_static_1_MAB,0.1,0,226138165.246553,"[15087869.678929, 9261980.55891, 8751540.550183, 8751540.550188, 8751540.551899, 9216266.332881, 8751540.555079998, 8751540.555681, 8751540.577593999, 8751540.611584999, 8751540.569757, 8751540.571897998, 8751540.652706, 8789696.472090999, 8751540.662508, 8751540.653763, 8751540.559065, 8751540.557412999, 8751540.561882999, 8751540.560649, 8751540.566342998, 8751540.574843999, 8751540.560513, 8751540.563902998, 8751540.636287]",True
divine-fire-14451,10,0.01,0.002,job_static_1_MAB,0.1,0,226138164.604181,"[15087869.660486, 9261980.573429, 8751540.558859, 8751540.557442999, 8751540.555507999, 9216266.333883, 8751540.555789, 8751540.556008, 8751540.555703, 8751540.554763999, 8751540.552951999, 8751540.553575, 8751540.552434, 8789696.374824999, 8751540.559156999, 8751540.552941998, 8751540.554022, 8751540.574419, 8751540.553018, 8751540.552651, 8751540.551642999, 8751540.551114999, 8751540.553103998, 8751540.554898, 8751540.551554]",True
firm-cosmos-14452,15,0.01,0.002,job_static_1_MAB,0.1,0,226138164.71791196,"[15087869.662632, 9261980.558493, 8751540.553887999, 8751540.556902999, 8751540.555478, 9216266.336727, 8751540.558739, 8751540.554312998, 8751540.554476999, 8751540.551315999, 8751540.556713998, 8751540.5563, 8751540.557602, 8789696.376357, 8751540.560155999, 8751540.553302, 8751540.554401, 8751540.562833, 8751540.558619, 8751540.559503999, 8751540.55692, 8751540.558448, 8751540.560401, 8751540.621164, 8751540.582224999]",True
spring-wildflower-14453,25,0.01,0.002,job_static_1_MAB,0.1,0,226138164.502315,"[15087869.661146, 9261980.530203002, 8751540.552546, 8751540.556922998, 8751540.552289, 9216266.3357, 8751540.553495, 8751540.548735999, 8751540.547386998, 8751540.549029998, 8751540.5504, 8751540.545800999, 8751540.546851, 8789696.369381, 8751540.551051999, 8751540.551817, 8751540.549358, 8751540.550441999, 8751540.557806998, 8751540.557942, 8751540.555751, 8751540.558863, 8751540.558201998, 8751540.554615999, 8751540.556576999]",True
solar-mountain-14454,50,0.01,0.002,job_static_1_MAB,0.1,0,226138164.697152,"[15087869.666016, 9261980.588895, 8751540.558854999, 8751540.560204, 8751540.557729999, 9216266.339741, 8751540.561890999, 8751540.557293, 8751540.560688999, 8751540.561359, 8751540.563149, 8751540.555126999, 8751540.555441, 8789696.376302, 8751540.556829, 8751540.557818, 8751540.558533, 8751540.55713, 8751540.554093, 8751540.556835, 8751540.556682998, 8751540.56081, 8751540.559563, 8751540.55922, 8751540.556946]",True
lemon-silence-14455,70,0.01,0.002,job_static_1_MAB,0.1,0,226138164.54795992,"[15087869.668291, 9261980.537966002, 8751540.544823999, 8751540.554853, 8751540.552171, 9216266.332151, 8751540.556265999, 8751540.54895, 8751540.550028, 8751540.54562, 8751540.558386, 8751540.555001998, 8751540.555451, 8789696.37764, 8751540.558439, 8751540.55523, 8751540.554895999, 8751540.555280998, 8751540.557180999, 8751540.555308, 8751540.560827, 8751540.552706, 8751540.553991, 8751540.553524999, 8751540.552977]",True
gentle-fire-14456,3,0.01,0.0002,job_static_1_MAB,0.1,0,226138164.47003,"[15087869.665033, 9261980.520613002, 8751540.552441, 8751540.556413999, 8751540.553204, 9216266.331701, 8751540.550750999, 8751540.554683, 8751540.550644, 8751540.550406, 8751540.551306, 8751540.551187, 8751540.546827, 8789696.368232999, 8751540.548125999, 8751540.551112, 8751540.550918, 8751540.554862, 8751540.555667, 8751540.548468, 8751540.549275, 8751540.551347999, 8751540.550764998, 8751540.552627, 8751540.553419]",True
stellar-dawn-14457,5,0.01,0.0002,job_static_1_MAB,0.1,0,226138164.45542097,"[15087869.669846, 9261980.520082, 8751540.550534999, 8751540.550797999, 8751540.552819999, 9216266.334319, 8751540.554504, 8751540.549862, 8751540.547875999, 8751540.555734, 8751540.550982999, 8751540.556372, 8751540.554492999, 8789696.374359999, 8751540.549436, 8751540.547730999, 8751540.548249999, 8751540.549592, 8751540.548509, 8751540.550378999, 8751540.546566999, 8751540.546139, 8751540.547271999, 8751540.549734998, 8751540.549227]",True
laced-mountain-14458,8,0.01,0.0002,job_static_1_MAB,0.1,0,226138164.578351,"[15087869.658709, 9261980.544978002, 8751540.553759, 8751540.555549, 8751540.556320999, 9216266.335627, 8751540.557242999, 8751540.554556, 8751540.555707999, 8751540.554657, 8751540.552263, 8751540.55963, 8751540.556372, 8789696.378478, 8751540.561769, 8751540.560111, 8751540.553109, 8751540.553278, 8751540.554513, 8751540.555621998, 8751540.55437, 8751540.552483, 8751540.554149, 8751540.55222, 8751540.552877]",True
visionary-dragon-14459,10,0.01,0.0002,job_static_1_MAB,0.1,0,226138164.671889,"[15087869.666649, 9261980.549774, 8751540.556498999, 8751540.560287999, 8751540.563066998, 9216266.342462, 8751540.562965998, 8751540.557994999, 8751540.561679, 8751540.557219999, 8751540.556793999, 8751540.557887, 8751540.558232, 8789696.380440999, 8751540.562707, 8751540.554603, 8751540.554773, 8751540.559618998, 8751540.559241999, 8751540.556933999, 8751540.556189999, 8751540.553506, 8751540.558642, 8751540.562247999, 8751540.561471999]",True
elated-dragon-14460,15,0.01,0.0002,job_static_1_MAB,0.1,0,226138165.19026095,"[15087869.666439, 9261980.578261, 8751540.553064, 8751540.554189999, 8751540.557924999, 9216266.339657, 8751540.558776999, 8751540.557729999, 8751540.596836999, 8751540.585470999, 8751540.575360999, 8751540.577371, 8751540.57278, 8789696.392824, 8751540.633876, 8751540.649868999, 8751540.650914999, 8751540.652345, 8751540.592391, 8751540.560789999, 8751540.560254999, 8751540.568469, 8751540.552248, 8751540.549341999, 8751540.553073999]",True
expert-pond-14461,25,0.01,0.0002,job_static_1_MAB,0.1,0,226138164.68745497,"[15087869.663086, 9261980.546554, 8751540.550423, 8751540.557455, 8751540.551791, 9216266.334602, 8751540.559796, 8751540.553187, 8751540.557432, 8751540.557289999, 8751540.555581, 8751540.557656, 8751540.567287, 8789696.383353999, 8751540.564197998, 8751540.563540999, 8751540.564143999, 8751540.56305, 8751540.563471999, 8751540.557875998, 8751540.560793, 8751540.559765, 8751540.558683999, 8751540.561483, 8751540.574955]",True
denim-valley-14462,50,0.01,0.0002,job_static_1_MAB,0.1,0,226138164.93688303,"[15087869.661391, 9261980.568132002, 8751540.559543999, 8751540.560044, 8751540.554769, 9216266.339063, 8751540.558329, 8751540.557419999, 8751540.560656, 8751540.557493, 8751540.561546, 8751540.606070999, 8751540.571983999, 8789696.387947999, 8751540.569292, 8751540.568163, 8751540.575251, 8751540.585624, 8751540.575941999, 8751540.574802, 8751540.577937, 8751540.579905, 8751540.572546, 8751540.572848, 8751540.580183]",True
good-shadow-14463,70,0.01,0.0002,job_static_1_MAB,0.1,0,226138164.55950096,"[15087869.661137, 9261980.546455, 8751540.555478, 8751540.555442, 8751540.552258, 9216266.334232, 8751540.559083, 8751540.556171, 8751540.556448, 8751540.561686, 8751540.558696998, 8751540.549680999, 8751540.550898999, 8789696.372979999, 8751540.552638998, 8751540.556922, 8751540.55836, 8751540.551663999, 8751540.553651, 8751540.552133, 8751540.550583, 8751540.552989999, 8751540.554376999, 8751540.554525, 8751540.55101]",True
devout-dragon-14464,3,0.01,2e-05,job_static_1_MAB,0.1,0,226138164.48754796,"[15087869.662997, 9261980.529385, 8751540.544359999, 8751540.553330999, 8751540.547704998, 9216266.333693, 8751540.553638998, 8751540.545101, 8751540.545776999, 8751540.546124, 8751540.55255, 8751540.549192999, 8751540.553678999, 8789696.374913, 8751540.556589, 8751540.553654999, 8751540.553736, 8751540.553201, 8751540.560859999, 8751540.553941999, 8751540.553472, 8751540.551213, 8751540.550755, 8751540.552329998, 8751540.555348]",True
helpful-waterfall-14465,5,0.01,2e-05,job_static_1_MAB,0.1,0,226138165.52616996,"[15087869.659143, 9261980.570896002, 8751540.55283, 8751540.560214, 8751540.551754, 9216266.333348, 8751540.553568998, 8751540.550429, 8751540.671469, 8751540.692836, 8751540.658885999, 8751540.573043, 8751540.569315, 8789696.390607, 8751540.568369, 8751540.571061999, 8751540.566282999, 8751540.570596999, 8751540.577784998, 8751540.607938, 8751540.666914, 8751540.663933, 8751540.667847, 8751540.608260999, 8751540.568842]",True
lilac-puddle-14466,8,0.01,2e-05,job_static_1_MAB,0.1,0,226138164.60805795,"[15087869.662747, 9261980.503059002, 8751540.553861, 8751540.550477, 8751540.549572999, 9216266.334414, 8751540.552429998, 8751540.547802, 8751540.546381999, 8751540.552531999, 8751540.549958998, 8751540.548936, 8751540.548275, 8789696.371468, 8751540.547627999, 8751540.54657, 8751540.548727999, 8751540.54901, 8751540.547466999, 8751540.548933, 8751540.548593, 8751540.546341999, 8751540.553371, 8751540.636247, 8751540.663253998]",True
cosmic-plasma-14467,10,0.01,2e-05,job_static_1_MAB,0.1,0,226138164.62618095,"[15087869.661413, 9261980.555117002, 8751540.553496, 8751540.553193, 8751540.549414, 9216266.335014, 8751540.565262, 8751540.556334, 8751540.561122999, 8751540.562097998, 8751540.556984998, 8751540.552877, 8751540.554913, 8789696.374433, 8751540.559336, 8751540.557261, 8751540.555507999, 8751540.553117, 8751540.553754, 8751540.556874, 8751540.560008999, 8751540.557991, 8751540.558524, 8751540.559252, 8751540.562882999]",True
helpful-bee-14468,15,0.01,2e-05,job_static_1_MAB,0.1,0,226138164.646978,"[15087869.671624, 9261980.569914002, 8751540.555722, 8751540.557811, 8751540.553670999, 9216266.33706, 8751540.561312, 8751540.554264, 8751540.556792999, 8751540.555700999, 8751540.556292, 8751540.557852998, 8751540.556723999, 8789696.379886, 8751540.556418, 8751540.556429999, 8751540.554781, 8751540.55356, 8751540.554671999, 8751540.554716999, 8751540.556082, 8751540.555385, 8751540.554876, 8751540.552592, 8751540.572838]",True
prime-sound-14469,25,0.01,2e-05,job_static_1_MAB,0.1,0,226138164.96601304,"[15087869.666949, 9261980.563875, 8751540.561666999, 8751540.560228, 8751540.560544, 9216266.342003, 8751540.559911, 8751540.557843, 8751540.559920998, 8751540.565273, 8751540.55877, 8751540.560127, 8751540.560934, 8789696.381467, 8751540.555533, 8751540.569865, 8751540.674623, 8751540.579396999, 8751540.578567998, 8751540.576142, 8751540.578403, 8751540.611751, 8751540.569010999, 8751540.556814, 8751540.556394]",True
iconic-breeze-14470,50,0.01,2e-05,job_static_1_MAB,0.1,0,226138164.475173,"[15087869.664114, 9261980.533528002, 8751540.549267, 8751540.548272999, 8751540.547788, 9216266.330187, 8751540.552715, 8751540.553055, 8751540.556969998, 8751540.553327, 8751540.551368, 8751540.551041, 8751540.551758999, 8789696.369733, 8751540.552486999, 8751540.552288, 8751540.551399998, 8751540.550231999, 8751540.550778, 8751540.548818, 8751540.552034998, 8751540.551716, 8751540.550875999, 8751540.550185999, 8751540.551231999]",True
visionary-brook-14471,70,0.01,2e-05,job_static_1_MAB,0.1,0,226138164.68684795,"[15087869.663589, 9261980.569128, 8751540.563508999, 8751540.55696, 8751540.558368, 9216266.341091, 8751540.557427999, 8751540.558000999, 8751540.556915, 8751540.556152, 8751540.555749, 8751540.557927, 8751540.554787999, 8789696.37915, 8751540.568334999, 8751540.561989, 8751540.563954, 8751540.557433, 8751540.555025999, 8751540.556357, 8751540.559516, 8751540.557176, 8751540.557108, 8751540.559274, 8751540.561925]",True
