name,tau,delta1,delta2,exp_id,lambda,rounds,rt_sum,rt_list,wandb_flag
peachy-water-13725,3,0.3,2e-07,job_random_1_MAB_rep16_round20,0.1,0,106739097.937568,"[14214541.342471, 3337267.68816, 4559055.009456001, 5345650.013398, 5336374.3341459995, 3647467.114579, 4273419.691697, 2547930.887591, 5385633.033880999, 3773008.751765, 4054451.298142, 7401388.35519, 7060655.9788689995, 3652854.821054, 3567651.5147669995, 7784482.967193, 7995610.446360001, 4693515.633048, 4096713.949443, 4011425.106357999]",True
polar-plant-13727,5,0.3,2e-07,job_random_1_MAB_rep16_round20,0.1,0,97973806.386308,"[14214541.342392, 3337267.966703, 4559054.964536001, 5345649.952702, 5336374.196355999, 3647467.0147, 4273419.434695999, 2547930.7785210004, 5385632.929692999, 3773008.646815, 4054451.20409, 5413022.8029620005, 4090457.395224, 3167864.476607, 3445743.27692, 8043370.700243, 4956026.654648, 4490129.401822999, 3943631.80313, 3948761.443547]",True
icy-forest-13729,8,0.3,2e-07,job_random_1_MAB_rep16_round20,0.1,0,98070614.968163,"[14214541.34385, 3337268.315437, 4559055.058703001, 5345650.0756, 5336374.448074, 3647467.205462, 4273419.658425999, 2547930.9512400003, 5385633.1240179995, 3773008.88052, 4054451.337331, 5413022.679068, 4090457.31322, 3167864.3375339997, 3445743.100593, 8043370.574693, 4956026.712391001, 4596640.543777, 3938349.707232, 3944339.600994]",True
peach-morning-13731,10,0.3,2e-07,job_random_1_MAB_rep16_round20,0.1,0,98070614.056387,"[14214541.354363, 3337267.6113150003, 4559055.014331001, 5345650.018542, 5336374.340971, 3647467.159591, 4273419.557754999, 2547930.9272620003, 5385633.094260999, 3773008.76214, 4054451.328264, 5413022.773418, 4090457.328248, 3167864.3408, 3445743.286286, 8043370.579797, 4956026.715775001, 4596640.581915, 3938349.700409, 3944339.580944]",True
sage-sponge-13733,15,0.3,2e-07,job_random_1_MAB_rep16_round20,0.1,0,98070614.234607,"[14214541.331103, 3337267.8732100003, 4559055.036528001, 5345650.018495, 5336374.323465, 3647467.21608, 4273419.589054, 2547930.9407110005, 5385633.144521999, 3773008.780187, 4054451.300652, 5413022.742687, 4090457.275784, 3167864.2895429996, 3445743.178354, 8043370.555221999, 4956026.722385, 4596640.564608, 3938349.7876590006, 3944339.564358]",True
helpful-night-13734,25,0.3,2e-07,job_random_1_MAB_rep16_round20,0.1,0,98070614.01320298,"[14214541.348537, 3337267.804182, 4559054.952824001, 5345649.918556999, 5336374.209559999, 3647467.018429, 4273419.459259999, 2547930.786358, 5385632.979247999, 3773008.7214799994, 4054451.498778, 5413022.698121, 4090457.376636, 3167864.44496, 3445743.263778, 8043370.606999, 4956026.723216001, 4596640.680903001, 3938349.770836, 3944339.750541]",True
solar-dragon-13736,50,0.3,2e-07,job_random_1_MAB_rep16_round20,0.1,0,98070613.74857204,"[14214541.389293, 3337268.074494, 4559055.030084001, 5345650.095617999, 5336374.335601, 3647467.225564, 4273419.486856999, 2547930.950393, 5385633.091630999, 3773008.754488, 4054451.216511, 5413022.6493460005, 4090457.231558, 3167864.233059, 3445743.076063, 8043370.489352, 4956026.632722001, 4596640.441336, 3938349.689272001, 3944339.655329999]",True
amber-feather-13738,70,0.3,2e-07,job_random_1_MAB_rep16_round20,0.1,0,98070614.59002098,"[14214541.343277, 3337268.175808, 4559055.043877001, 5345650.011027, 5336374.316482, 3647467.116527, 4273419.580924, 2547930.859376, 5385633.0258679995, 3773008.749762, 4054451.308628, 5413022.794458, 4090457.319189, 3167864.3294169996, 3445743.216008, 8043370.628474, 4956026.745508001, 4596640.64802, 3938349.830093001, 3944339.547298]",True
devout-sea-13740,3,0.5,0.01,job_random_1_MAB_rep16_round20,0.1,0,106780113.609356,"[14214541.325585, 3337267.941902, 4559055.039527001, 5345650.023406, 5336374.314768, 3647467.18645, 4273419.666490999, 2547930.904719, 5385633.140225999, 3789480.3847039994, 4054451.211257, 7401388.124767, 7012093.64796, 3652854.452419, 3567651.2875809995, 7792887.791233, 8072704.569014, 4681123.975151999, 4096713.802234, 4011424.819960999]",True
ethereal-plant-13742,5,0.5,0.01,job_random_1_MAB_rep16_round20,0.1,0,106739096.739489,"[14214541.344556, 3337267.710808, 4559055.016272001, 5345650.013193, 5336374.300733999, 3647467.080174, 4273419.604885999, 2547930.9036820005, 5385633.063448, 3773008.776471999, 4054451.324973, 7401388.224272, 7060655.840570999, 3652854.571163, 3567651.3729649996, 7784482.887049, 7995610.421430001, 4693515.484948, 4096713.897226, 4011424.900666999]",True
silver-cherry-13744,8,0.5,0.01,job_random_1_MAB_rep16_round20,0.1,0,97973806.342491,"[14214541.323723, 3337267.756163, 4559055.021442001, 5345649.986734, 5336374.302712, 3647467.117755, 4273419.617892999, 2547930.958804, 5385633.093524, 3773008.727280999, 4054451.353138, 5413022.794011001, 4090457.381627, 3167864.385088, 3445743.2116770004, 8043370.513859999, 4956026.649957001, 4490129.3102629995, 3943631.633286, 3948761.203553]",True
golden-galaxy-13745,10,0.5,0.01,job_random_1_MAB_rep16_round20,0.1,0,98070614.51510902,"[14214541.340807, 3337267.585549, 4559054.941504001, 5345649.947698, 5336374.203906, 3647467.009382, 4273419.699924, 2547930.9679150004, 5385633.075749, 3773008.788968, 4054451.405471, 5413022.727889, 4090457.457156, 3167864.5631359997, 3445743.299259, 8043370.636893, 4956026.7635780005, 4596640.508821, 3938349.891806, 3944339.699698]",True
eternal-bird-13747,15,0.5,0.01,job_random_1_MAB_rep16_round20,0.1,0,98070613.785362,"[14214541.336592, 3337268.218407, 4559055.109426001, 5345650.127477, 5336374.248961, 3647467.05696, 4273419.452579999, 2547930.779256, 5385632.9364249995, 3773008.650206, 4054451.204766, 5413022.663283001, 4090457.220898001, 3167864.337599, 3445743.1687160004, 8043370.696151, 4956026.794883001, 4596640.477818, 3938349.707126, 3944339.597832]",True
earnest-voice-13749,25,0.5,0.01,job_random_1_MAB_rep16_round20,0.1,0,98070614.05373402,"[14214541.322857, 3337267.783751, 4559055.036397001, 5345650.022558, 5336374.449182, 3647467.138262, 4273419.566494999, 2547930.982664, 5385633.057951, 3773008.916141, 4054451.427476, 5413022.7939410005, 4090457.415628, 3167864.2734709997, 3445743.0721980003, 8043370.486849999, 4956026.632374001, 4596640.450004, 3938349.671863, 3944339.553671]",True
eager-donkey-13751,50,0.5,0.01,job_random_1_MAB_rep16_round20,0.1,0,98070614.046345,"[14214541.367014, 3337267.6365690003, 4559055.020684001, 5345650.041118, 5336374.392434, 3647467.116943, 4273419.556050999, 2547930.8769660005, 5385633.087982999, 3773008.788211999, 4054451.350146, 5413022.7377390005, 4090457.334686, 3167864.371252, 3445743.173626, 8043370.577393999, 4956026.733135001, 4596640.547182, 3938349.7135410006, 3944339.62367]",True
wild-valley-13752,70,0.5,0.01,job_random_1_MAB_rep16_round20,0.1,0,98070614.731914,"[14214541.33829, 3337267.614562, 4559055.033529, 5345650.023655, 5336374.421108, 3647467.128245, 4273419.497084999, 2547930.882023, 5385633.110729999, 3773008.884126, 4054451.414612, 5413022.765531001, 4090457.297558, 3167864.44936, 3445743.375179, 8043370.671359, 4956026.761904001, 4596640.490743, 3938349.895798001, 3944339.676516999]",True
leafy-valley-13754,3,0.5,0.02,job_random_1_MAB_rep16_round20,0.1,0,97990126.828695,"[14214541.350523, 3337267.8411230003, 4559055.006685001, 5345649.996836, 5336374.323609999, 3647467.093112, 4273419.529630999, 2547930.8601850006, 5387185.695462999, 3722009.681782999, 4119025.832823, 5359027.889386999, 3898019.036405, 3664968.871565, 3605087.8414809993, 7794256.772474, 4504352.822364001, 4655290.585526, 4006246.829158, 4012948.968561]",True
northern-pine-13756,5,0.5,0.02,job_random_1_MAB_rep16_round20,0.1,0,106739097.95545998,"[14214541.351019, 3337267.998531, 4559055.136476001, 5345650.036417, 5336374.5611229995, 3647467.171205, 4273419.536493, 2547930.8076470005, 5385632.994217999, 3773008.915752, 4054451.292118, 7401388.309069, 7060655.830455, 3652854.572616, 3567651.393944, 7784482.981771, 7995610.441809001, 4693515.528975, 4096714.10788, 4011424.987941999]",True
lyric-sunset-13758,8,0.5,0.02,job_random_1_MAB_rep16_round20,0.1,0,97973807.34275796,"[14214541.334695, 3337267.6265740003, 4559054.990064001, 5345649.9297859995, 5336374.198887, 3647467.007583, 4273419.667884, 2547931.0618300005, 5385633.224357, 3773008.923165, 4054451.469992, 5413022.793497, 4090457.349677, 3167864.529507, 3445743.1795670004, 8043370.571649999, 4956026.848080001, 4490129.585851999, 3943631.825649, 3948761.224462]",True
apricot-hill-13760,10,0.5,0.02,job_random_1_MAB_rep16_round20,0.1,0,98070614.132223,"[14214541.338176, 3337268.112671, 4559055.033038001, 5345650.014882, 5336374.3156119995, 3647467.226239, 4273419.596417, 2547930.7880300004, 5385632.945479999, 3773008.662549, 4054451.234039, 5413022.732161, 4090457.303570001, 3167864.316627, 3445743.159351, 8043370.570455, 4956026.72577, 4596640.570025001, 3938349.735104, 3944339.752027]",True
colorful-plant-13762,15,0.5,0.02,job_random_1_MAB_rep16_round20,0.1,0,98070613.843178,"[14214541.330257, 3337268.175607, 4559055.039981001, 5345650.053153, 5336374.296767, 3647467.057765, 4273419.4907329995, 2547930.9226470003, 5385633.019036999, 3773008.851668999, 4054451.276694, 5413022.816624001, 4090457.377022001, 3167864.4739019996, 3445743.059086, 8043370.478949999, 4956026.615268, 4596640.429365001, 3938349.5942540006, 3944339.484397]",True
summer-shape-13764,25,0.5,0.02,job_random_1_MAB_rep16_round20,0.1,0,98070615.77420802,"[14214541.342556, 3337268.230266, 4559055.089103001, 5345650.039758, 5336374.454322999, 3647467.196767, 4273419.567522999, 2547931.1315830005, 5385633.2757129995, 3773008.8862379994, 4054451.316432, 5413022.751225, 4090457.401269001, 3167864.478965, 3445743.256095, 8043370.633827, 4956026.709632001, 4596640.560117001, 3938349.807223001, 3944339.645593]",True
atomic-deluge-13766,50,0.5,0.02,job_random_1_MAB_rep16_round20,0.1,0,98070613.96074502,"[14214541.300342, 3337267.646168, 4559055.048285001, 5345649.997115, 5336374.365746, 3647467.09058, 4273419.616692999, 2547930.9508700003, 5385633.004600999, 3773008.7540139994, 4054451.447811, 5413022.680648, 4090457.343944001, 3167864.339187, 3445743.095832, 8043370.592178999, 4956026.721281, 4596640.557357, 3938349.7684900006, 3944339.639602]",True
trim-snow-13767,70,0.5,0.02,job_random_1_MAB_rep16_round20,0.1,0,98070613.86810498,"[14214541.324234, 3337267.8727760003, 4559054.948289, 5345649.911007999, 5336374.196474, 3647467.002568, 4273419.446428999, 2547930.7819040003, 5385632.935517999, 3773008.8054129994, 4054451.365853, 5413022.757018, 4090457.338375, 3167864.595894, 3445743.172669, 8043370.4892, 4956026.727361001, 4596640.646958, 3938349.908029, 3944339.642135]",True
drawn-shadow-13769,3,0.5,0.002,job_random_1_MAB_rep16_round20,0.1,0,97990126.365802,"[14214541.339424, 3337267.778711, 4559055.115443001, 5345650.0203289995, 5336374.466418999, 3647467.166509, 4273419.679901999, 2547930.913399, 5387185.593237, 3722009.593181, 4119025.714869001, 5359027.806847999, 3898018.910277, 3664968.767437, 3605087.739440999, 7794256.685527001, 4504352.727261, 4655290.469946999, 4006246.743139999, 4012949.134500999]",True
helpful-sound-13771,5,0.5,0.002,job_random_1_MAB_rep16_round20,0.1,0,106739098.20877598,"[14214541.341549, 3337268.271046, 4559055.141999001, 5345650.1218179995, 5336374.524352, 3647467.158312, 4273419.576222, 2547930.91686, 5385633.092889, 3773008.754039, 4054451.331571, 7401388.23136, 7060655.926047, 3652854.736246, 3567651.422215, 7784482.927773, 7995610.493454001, 4693515.424227, 4096713.905333, 4011424.911463999]",True
fast-paper-13773,8,0.5,0.002,job_random_1_MAB_rep16_round20,0.1,0,97973806.284473,"[14214541.325184, 3337267.7177150003, 4559055.023094001, 5345649.9935409995, 5336374.329499, 3647467.111478, 4273419.512235999, 2547930.916879, 5385633.024215999, 3773008.750696, 4054451.324386, 5413022.754291001, 4090457.324023, 3167864.337717, 3445743.19236, 8043370.583234999, 4956026.727568001, 4490129.392095999, 3943631.683318, 3948761.260941]",True
rosy-tree-13774,10,0.5,0.002,job_random_1_MAB_rep16_round20,0.1,0,98070613.79838096,"[14214541.341562, 3337267.63249, 4559054.934273001, 5345649.901912, 5336374.1966969995, 3647466.994559, 4273419.440485, 2547930.7766130003, 5385632.939183, 3773008.9132579993, 4054451.497324, 5413022.806218, 4090457.314417, 3167864.366548, 3445743.234668, 8043370.696117, 4956026.812314001, 4596640.648969, 3938349.732505, 3944339.618269]",True
glamorous-butterfly-13776,15,0.5,0.002,job_random_1_MAB_rep16_round20,0.1,0,98070614.087653,"[14214541.338349, 3337267.621005, 4559055.026569, 5345650.003721, 5336374.443209, 3647467.120964, 4273419.605082, 2547930.8886050005, 5385633.087571, 3773008.734488, 4054451.28904, 5413022.8207, 4090457.319814, 3167864.346355, 3445743.185086, 8043370.584561, 4956026.704026001, 4596640.5254770005, 3938349.8578320006, 3944339.585199]",True
ethereal-terrain-13778,25,0.5,0.002,job_random_1_MAB_rep16_round20,0.1,0,98070614.182834,"[14214541.329979, 3337267.739145, 4559055.175356001, 5345650.020586, 5336374.336461999, 3647467.124455, 4273419.586116999, 2547930.8972600005, 5385633.025059, 3773008.837761, 4054451.243299, 5413022.782155001, 4090457.377301001, 3167864.5101989997, 3445743.321136, 8043370.599587999, 4956026.711228001, 4596640.485982, 3938349.592537, 3944339.487229]",True
chocolate-eon-13780,50,0.5,0.002,job_random_1_MAB_rep16_round20,0.1,0,98070614.47850698,"[14214541.334265, 3337267.855624, 4559055.028341001, 5345650.002591, 5336374.321834, 3647467.229585, 4273419.562573999, 2547930.8808480003, 5385633.085235, 3773008.837263999, 4054451.339167, 5413022.838521, 4090457.347331001, 3167864.362613, 3445743.195604, 8043370.600201, 4956026.698980001, 4596640.550832001, 3938349.667901001, 3944339.739196]",True
scarlet-flower-13781,70,0.5,0.002,job_random_1_MAB_rep16_round20,0.1,0,98070614.337743,"[14214541.336555, 3337267.6698330003, 4559054.9833390005, 5345650.006104, 5336374.309010999, 3647467.175643, 4273419.783352999, 2547930.9251270005, 5385633.06772, 3773008.7185189994, 4054451.316746, 5413022.689383, 4090457.370240001, 3167864.4905359996, 3445743.1834250004, 8043370.577017999, 4956026.640062001, 4596640.580749, 3938349.8373190006, 3944339.677060999]",True
honest-bird-13783,3,0.5,0.0002,job_random_1_MAB_rep16_round20,0.1,0,106739096.345357,"[14214541.326778, 3337267.817704, 4559055.028553001, 5345650.013997, 5336374.334048, 3647467.108767, 4273419.446066, 2547930.7857900006, 5385632.930788999, 3773008.655923, 4054451.212926, 7401388.122293999, 7060655.744712, 3652854.479186, 3567651.3898369996, 7784482.902881, 7995610.487115001, 4693515.654799, 4096714.069887, 4011424.833304999]",True
sleek-lake-13785,5,0.5,0.0002,job_random_1_MAB_rep16_round20,0.1,0,97973806.7442,"[14214541.353059, 3337268.0039190003, 4559055.141797001, 5345650.029266, 5336374.325191, 3647467.151795, 4273419.68672, 2547930.9865490003, 5385633.101503, 3773008.7454909994, 4054451.391056, 5413022.765359, 4090457.403728, 3167864.404034, 3445743.07824, 8043370.493375, 4956026.637501, 4490129.290557999, 3943631.596935, 3948761.158124]",True
solar-frost-13787,8,0.5,0.0002,job_random_1_MAB_rep16_round20,0.1,0,98070614.424213,"[14214541.342423, 3337267.686778, 4559055.027308001, 5345650.010908, 5336374.3053669995, 3647467.1047, 4273419.529758999, 2547930.9795220005, 5385633.182681999, 3773008.816403999, 4054451.456998, 5413022.749411, 4090457.381976001, 3167864.348977, 3445743.2119, 8043370.497314, 4956026.795938001, 4596640.629085001, 3938349.690016001, 3944339.676747]",True
peach-spaceship-13788,10,0.5,0.0002,job_random_1_MAB_rep16_round20,0.1,0,98070614.346096,"[14214541.334424, 3337267.646261, 4559055.035611001, 5345650.024232, 5336374.305249999, 3647467.173545, 4273419.547123999, 2547930.803956, 5385633.158334999, 3773008.911485, 4054451.644047, 5413022.75234, 4090457.381687, 3167864.255318, 3445743.2164120004, 8043370.581743999, 4956026.700755001, 4596640.586517001, 3938349.671181, 3944339.615872]",True
pretty-fog-13790,15,0.5,0.0002,job_random_1_MAB_rep16_round20,0.1,0,98070613.440073,"[14214541.352067, 3337267.82883, 4559055.023759001, 5345649.942198, 5336374.213463999, 3647467.01445, 4273419.448883999, 2547930.7818720005, 5385632.935562999, 3773008.6565709994, 4054451.289912, 5413022.660072001, 4090457.252013, 3167864.4242249997, 3445743.2082990003, 8043370.659453, 4956026.635504001, 4596640.513499, 3938349.850412, 3944339.749026]",True
driven-lake-13792,25,0.5,0.0002,job_random_1_MAB_rep16_round20,0.1,0,98070614.37308,"[14214541.368185, 3337268.276258, 4559055.047659, 5345650.073586999, 5336374.319995, 3647467.170381, 4273419.597328999, 2547930.9333400005, 5385633.052378, 3773008.652486999, 4054451.292937, 5413022.725095, 4090457.300411, 3167864.312976, 3445743.160213, 8043370.563627, 4956026.7013260005, 4596640.538818, 3938349.69758, 3944339.588498]",True
ethereal-deluge-13794,50,0.5,0.0002,job_random_1_MAB_rep16_round20,0.1,0,98070613.943963,"[14214541.341212, 3337267.846537, 4559055.040731001, 5345650.107608, 5336374.336848999, 3647467.134639, 4273419.666521999, 2547930.927287, 5385633.074177999, 3773008.6728599994, 4054451.454169, 5413022.684629001, 4090457.283064, 3167864.354051, 3445743.1296030004, 8043370.604855999, 4956026.706676001, 4596640.453819, 3938349.618632, 3944339.506041]",True
lucky-voice-13796,70,0.5,0.0002,job_random_1_MAB_rep16_round20,0.1,0,98070615.387213,"[14214541.337494, 3337267.986291, 4559055.075923, 5345650.003184999, 5336374.372609, 3647467.21476, 4273419.622404999, 2547930.934594, 5385633.176887999, 3773008.801173999, 4054451.344726, 5413022.766023001, 4090457.454748001, 3167864.613519, 3445743.1993210004, 8043370.564549999, 4956026.765198001, 4596640.638135, 3938349.813202, 3944339.702468]",True
breezy-planet-13797,3,0.5,2e-05,job_random_1_MAB_rep16_round20,0.1,0,106739097.40603398,"[14214541.333947, 3337267.732007, 4559055.012644, 5345649.913598999, 5336374.206754, 3647467.138424, 4273419.6066189995, 2547930.929446, 5385633.166374, 3773008.9363739993, 4054451.370753, 7401388.247809, 7060655.974471999, 3652854.806533, 3567651.3990189997, 7784483.04516, 7995610.388729001, 4693515.411874, 4096713.891112, 4011424.894384999]",True
colorful-water-13800,5,0.5,2e-05,job_random_1_MAB_rep16_round20,0.1,0,97973806.978647,"[14214541.33448, 3337267.69448, 4559055.054938001, 5345650.028991, 5336374.333792, 3647467.178501, 4273419.708230999, 2547930.898392, 5385632.974179, 3773008.698536, 4054451.320104, 5413022.777084, 4090457.437389, 3167864.5180559997, 3445743.265085, 8043370.655122, 4956026.664056001, 4490129.463837, 3943631.711434, 3948761.26196]",True
sage-breeze-13801,8,0.5,2e-05,job_random_1_MAB_rep16_round20,0.1,0,98070614.54935698,"[14214541.336151, 3337267.646303, 4559054.936435001, 5345649.905513, 5336374.199868, 3647466.996098, 4273419.803911, 2547931.0667800005, 5385633.104098999, 3773008.7953559994, 4054451.361835, 5413022.74533, 4090457.47134, 3167864.6114919996, 3445743.3377980003, 8043370.570853, 4956026.682387001, 4596640.582862, 3938349.8200980006, 3944339.574847999]",True
expert-darkness-13803,10,0.5,2e-05,job_random_1_MAB_rep16_round20,0.1,0,98070613.429099,"[14214541.351041, 3337267.844483, 4559055.022420001, 5345650.000138, 5336374.313974, 3647467.014676, 4273419.467211999, 2547930.7817690005, 5385632.936062999, 3773008.657275, 4054451.207941, 5413022.681175, 4090457.259706, 3167864.3083519996, 3445743.305844, 8043370.627385999, 4956026.721369001, 4596640.516622, 3938349.664641, 3944339.747012]",True
wild-fire-13805,15,0.5,2e-05,job_random_1_MAB_rep16_round20,0.1,0,98070613.890799,"[14214541.397047, 3337267.943089, 4559055.036193001, 5345650.080777, 5336374.3403469995, 3647467.358756, 4273419.693783999, 2547931.005923, 5385633.1691189995, 3773008.796711999, 4054451.273007, 5413022.642509, 4090457.217645, 3167864.2226609997, 3445743.059467, 8043370.481602999, 4956026.621373001, 4596640.432285001, 3938349.593887, 3944339.524614999]",True
vivid-rain-13807,25,0.5,2e-05,job_random_1_MAB_rep16_round20,0.1,0,98070613.8826,"[14214541.330922, 3337267.638936, 4559054.968548001, 5345650.12795, 5336374.293598, 3647467.144584, 4273419.584906999, 2547930.8628800004, 5385633.03188, 3773008.7102879994, 4054451.327997, 5413022.662811, 4090457.373720001, 3167864.402732, 3445743.26823, 8043370.502167, 4956026.742030001, 4596640.6313620005, 3938349.753545, 3944339.523512999]",True
zany-voice-13809,50,0.5,2e-05,job_random_1_MAB_rep16_round20,0.1,0,98070614.09738,"[14214541.349944, 3337267.853595, 4559055.029060001, 5345650.009335999, 5336374.313107, 3647467.131001, 4273419.556177, 2547930.890215, 5385633.053731999, 3773008.765124, 4054451.349508, 5413022.777166001, 4090457.318123, 3167864.343798, 3445743.183042, 8043370.586009, 4956026.714392001, 4596640.554836, 3938349.712753, 3944339.606461999]",True
super-fire-13810,70,0.5,2e-05,job_random_1_MAB_rep16_round20,0.1,0,98070613.89897698,"[14214541.342052, 3337267.687988, 4559054.934519, 5345649.908164999, 5336374.191984, 3647466.994261, 4273419.450381999, 2547930.776227, 5385632.922048, 3773008.662365, 4054451.242061, 5413022.83366, 4090457.355458, 3167864.588154, 3445743.376267, 8043370.638994, 4956026.786764001, 4596640.735474001, 3938349.818877, 3944339.653276999]",True
breezy-shape-13812,3,0.5,2e-06,job_random_1_MAB_rep16_round20,0.1,0,106739096.423743,"[14214541.376323, 3337268.146778, 4559055.028110001, 5345650.193492, 5336374.469864, 3647467.077292, 4273419.691388999, 2547930.8346400005, 5385633.0382819995, 3773008.700835, 4054451.198325, 7401388.116589, 7060655.739077999, 3652854.448495, 3567651.2506989995, 7784482.789259, 7995610.318139001, 4693515.320058, 4096713.88, 4011424.806095999]",True
silver-sky-13814,5,0.5,2e-06,job_random_1_MAB_rep16_round20,0.1,0,97973806.475284,"[14214541.339424, 3337267.860886, 4559055.015608001, 5345649.992707999, 5336374.285269, 3647467.084407, 4273419.524049999, 2547930.860038, 5385633.010650999, 3773008.829104999, 4054451.300327, 5413022.726442, 4090457.301221001, 3167864.319088, 3445743.167435, 8043370.57174, 4956026.842754001, 4490129.439812999, 3943631.722968, 3948761.28135]",True
morning-elevator-13816,8,0.5,2e-06,job_random_1_MAB_rep16_round20,0.1,0,98070613.329587,"[14214541.330046, 3337267.71234, 4559055.147872001, 5345650.0216729995, 5336374.374597, 3647467.269412, 4273419.719051, 2547930.8707370004, 5385633.101245999, 3773008.842314, 4054451.194246, 5413022.634643001, 4090457.216259, 3167864.220318, 3445743.0705560003, 8043370.474789999, 4956026.613660001, 4596640.427637001, 3938349.599354, 3944339.488836]",True
amber-microwave-13818,10,0.5,2e-06,job_random_1_MAB_rep16_round20,0.1,0,98070614.404962,"[14214541.330614, 3337267.67401, 4559055.018943001, 5345650.010918, 5336374.312712, 3647467.136081, 4273419.613008999, 2547930.9914520006, 5385633.061379999, 3773008.8034609994, 4054451.345116, 5413022.737222, 4090457.401586, 3167864.387146, 3445743.284469, 8043370.60889, 4956026.742465001, 4596640.643034, 3938349.796535, 3944339.505919]",True
dulcet-leaf-13820,15,0.5,2e-06,job_random_1_MAB_rep16_round20,0.1,0,98070614.604136,"[14214541.329972, 3337267.950647, 4559055.022578001, 5345650.005185, 5336374.354169999, 3647467.119599, 4273419.520958999, 2547930.9427690003, 5385633.090917999, 3773008.920977, 4054451.311414, 5413022.747429, 4090457.254942, 3167864.337525, 3445743.182326, 8043370.685689, 4956026.738017001, 4596640.694043, 3938349.754099, 3944339.640878]",True
glorious-firebrand-13821,25,0.5,2e-06,job_random_1_MAB_rep16_round20,0.1,0,98070613.962381,"[14214541.365921, 3337267.7205270003, 4559054.944069001, 5345649.909746, 5336374.200397, 3647467.001485, 4273419.444580999, 2547930.8385070004, 5385633.1609889995, 3773008.837331, 4054451.398511, 5413022.855705, 4090457.283675001, 3167864.314804, 3445743.28468, 8043370.569936999, 4956026.804080001, 4596640.518431, 3938349.725779, 3944339.783226]",True
dazzling-butterfly-13823,50,0.5,2e-06,job_random_1_MAB_rep16_round20,0.1,0,98070613.636511,"[14214541.309445, 3337267.825399, 4559055.052064001, 5345650.027896, 5336374.417386999, 3647467.175817, 4273419.6960269995, 2547930.7811010005, 5385632.929471999, 3773008.644359, 4054451.206534, 5413022.63808, 4090457.207856, 3167864.2256159997, 3445743.059853, 8043370.475424999, 4956026.662950001, 4596640.635126, 3938349.9020850006, 3944339.764019]",True
likely-sponge-13825,70,0.5,2e-06,job_random_1_MAB_rep16_round20,0.1,0,98070614.559997,"[14214541.318391, 3337267.975442, 4559055.041592001, 5345650.096257, 5336374.441721, 3647467.175623, 4273419.562080999, 2547930.9009180004, 5385633.03714, 3773008.801539999, 4054451.430656, 5413022.78373, 4090457.361554001, 3167864.343918, 3445743.25963, 8043370.584071999, 4956026.639660001, 4596640.56175, 3938349.731326, 3944339.512996]",True
fluent-wave-13827,3,0.5,2e-07,job_random_1_MAB_rep16_round20,0.1,0,106755594.04907,"[14214541.324195, 3337267.8928980003, 4559055.024196001, 5345650.018244, 5336374.316152, 3647467.121156, 4273419.555388999, 2547930.887473, 5385633.0394709995, 3773008.841922, 4054451.357146, 5413022.740437, 7697751.591830999, 3502804.027848, 3567651.4088359997, 8196088.698214, 8945568.645526001, 4719285.177618999, 4142526.641038, 4096095.7394789993]",True
jolly-glade-13828,5,0.5,2e-07,job_random_1_MAB_rep16_round20,0.1,0,97973806.677258,"[14214541.310608, 3337267.656134, 4559054.986236, 5345650.008348, 5336374.329824, 3647467.183777, 4273419.589745999, 2547930.8345550005, 5385633.110911, 3773008.813262999, 4054451.259595, 5413022.800531, 4090457.380014001, 3167864.34802, 3445743.1948010004, 8043370.572915999, 4956026.787166001, 4490129.516088, 3943631.678267, 3948761.316458]",True
mild-capybara-13830,8,0.5,2e-07,job_random_1_MAB_rep16_round20,0.1,0,98070613.80207002,"[14214541.349322, 3337267.663991, 4559055.001996001, 5345649.9062749995, 5336374.209745, 3647467.000653, 4273419.445342999, 2547930.7792150006, 5385632.960231, 3773008.656758999, 4054451.52401, 5413022.671597, 4090457.436076, 3167864.3964779996, 3445743.218131, 8043370.571645999, 4956026.747673001, 4596640.734833, 3938349.902343, 3944339.625752999]",True
magic-breeze-13832,10,0.5,2e-07,job_random_1_MAB_rep16_round20,0.1,0,98070615.073276,"[14214541.328173, 3337267.622708, 4559055.055861001, 5345650.025892, 5336374.509566, 3647467.187283, 4273419.446928999, 2547931.088241, 5385633.252119999, 3773008.854685999, 4054451.354632, 5413022.855945, 4090457.318534, 3167864.359876, 3445743.1803920004, 8043370.645443, 4956026.723019001, 4596640.621168001, 3938349.892927, 3944339.749881]",True
proud-microwave-13834,15,0.5,2e-07,job_random_1_MAB_rep16_round20,0.1,0,98070613.647561,"[14214541.387867, 3337267.690761, 4559054.945829, 5345649.936978, 5336374.243907999, 3647467.040048, 4273419.451171, 2547930.7878950005, 5385632.9275009995, 3773008.651186, 4054451.411542, 5413022.760815, 4090457.376658001, 3167864.465686, 3445743.224103, 8043370.515868999, 4956026.724441001, 4596640.638736, 3938349.819015001, 3944339.647552]",True
silver-sky-13836,25,0.5,2e-07,job_random_1_MAB_rep16_round20,0.1,0,98070613.898252,"[14214541.332596, 3337267.835366, 4559055.0323870005, 5345650.043091, 5336374.347496, 3647467.152977, 4273419.663728, 2547930.9446850005, 5385633.087238999, 3773008.734515, 4054451.285861, 5413022.721991001, 4090457.297385, 3167864.3046609997, 3445743.173599, 8043370.487526, 4956026.622084001, 4596640.521092, 3938349.691497, 3944339.618476]",True
