name,tau,delta1,delta2,exp_id,lambda,rounds,wandb_flag,rt_sum,rt_list
youthful-bee-389,100,0.001,0.002,tpch_static_1_MAB,0.8,0,,100424904.651784,"[4388976.0231180005, 3943444.291383, 4087214.802762, 3943444.112666, 3937149.551935, 3937113.563798001, 3943444.113107, 4087214.803743, 3943440.112013, 4087214.802004, 3943440.111946, 3937212.341668, 3943444.112907, 3937212.342944, 3838742.892532, 3937212.342478, 3937141.142263, 4087143.602323, 4087143.602223, 4076674.042203, 4064828.352148, 4087625.121547, 4095202.813004, 4076674.042736, 4076551.612333]"
happy-frog-388,50,0.001,0.002,tpch_static_1_MAB,0.8,0,,100424904.740404,"[4388976.049523001, 3943444.29532, 4087214.802647, 3943444.112696, 3937149.551972, 3937113.5616800007, 3943444.113216, 4087214.803605001, 3943440.112085, 4087214.802078, 3943440.115974, 3937212.345635, 3943444.11697, 3937212.346949, 3838742.896551, 3937212.346404, 3937141.146302, 4087143.606386, 4087143.606356, 4076674.046244001, 4064828.35606, 4087625.125525, 4095202.817122, 4076674.0468390007, 4076551.616265]"
toasty-frog-387,200,0.001,0.02,tpch_static_1_MAB,0.8,0,,100424904.65443198,"[4388976.019846001, 3943444.29342, 4087214.802875, 3943444.113039, 3937149.552173, 3937113.563870001, 3943444.113306, 4087214.803665001, 3943440.11225, 4087214.802186, 3943440.112116, 3937212.341935, 3943444.113027, 3937212.343104, 3838742.892788, 3937212.342617001, 3937141.142477, 4087143.602401, 4087143.602461, 4076674.0424290006, 4064828.352285, 4087625.121659, 4095202.813101, 4076674.042858, 4076551.612544]"
bumbling-sky-386,100,0.001,0.02,tpch_static_1_MAB,0.8,0,,100424904.633756,"[4388975.999308, 3943444.294927, 4087214.802657, 3943444.112638, 3937149.552198, 3937113.561728001, 3943444.113206, 4087214.803754001, 3943440.112159, 4087214.802275, 3943440.112306, 3937212.341959, 3943444.113144, 3937212.343213, 3838742.892756, 3937212.342665, 3937141.142646, 4087143.602501, 4087143.602557, 4076674.042469, 4064828.352239, 4087625.121718, 4095202.813446, 4076674.042843001, 4076551.612444]"
flowing-donkey-385,50,0.001,0.02,tpch_static_1_MAB,0.8,0,,100424904.65417504,"[4388976.024278, 3943444.292465, 4087214.802587, 3943444.112545, 3937149.551992, 3937113.563597001, 3943444.113154, 4087214.803662, 3943440.112042, 4087214.801980001, 3943440.111979, 3937212.341712, 3943444.113058, 3937212.342886, 3838742.892606, 3937212.342494, 3937141.142339, 4087143.602342, 4087143.602372, 4076674.042262001, 4064828.352089, 4087625.121565, 4095202.812968, 4076674.042705, 4076551.612496]"
blooming-snowball-384,200,0.001,0.01,tpch_static_1_MAB,0.8,0,,99988113.218298,"[4388976.0240400005, 3943444.290414, 4087214.803016, 3943444.113116, 3937149.556544, 3937113.564718001, 3937212.342185, 3943444.11334, 4087214.803431, 3943440.112648, 4087214.802364, 3943440.112375, 3937212.342673, 3937212.342559001, 3937212.341438, 3943444.112852, 3937212.342805001, 3838742.89238, 3937212.342447, 3937141.142406, 4087143.602177, 4087143.602159, 4076674.0420920006, 4064828.352104, 4087625.122015]"
desert-frost-383,100,0.001,0.01,tpch_static_1_MAB,0.8,0,,99988113.238942,"[4388976.030022, 3943444.30891, 4087214.802724, 3943444.112644, 3937149.552039, 3937113.564368001, 3937212.341952, 3943444.11297, 4087214.803091, 3943440.112194, 4087214.802173, 3943440.112136, 3937212.342245, 3937212.342154, 3937212.341596, 3943444.113109, 3937212.343374, 3838742.892661, 3937212.342656001, 3937141.142508, 4087143.602474, 4087143.602561, 4076674.0430700006, 4064828.35298, 4087625.122331]"
quiet-salad-382,50,0.001,0.01,tpch_static_1_MAB,0.8,0,,99988113.211291,"[4388976.018542, 3943444.291179, 4087214.803017, 3943444.11278, 3937149.552463, 3937113.564445001, 3937212.341978001, 3943444.113197, 4087214.803161, 3943440.112396, 4087214.802347, 3943440.112233, 3937212.342333, 3937212.342516, 3937212.341893001, 3943444.113148, 3937212.343186, 3838742.892862, 3937212.342689, 3937141.142548, 4087143.602485, 4087143.602563, 4076674.0425030007, 4064828.352481, 4087625.122346]"
iconic-flower-381,200,0.5,2e-07,tpch_static_1_MAB,0.5,0,,99584303.051413,"[4388976.030996, 3943444.294276, 4087214.803086, 3943444.112951, 3937149.552358, 3937113.564441001, 3937212.3425, 3850583.792107001, 3937113.312397001, 3838766.95223, 3937212.2825700007, 3937212.2821960007, 3838766.95223, 3991924.902460001, 4087214.802457, 4087214.802435, 4087214.795442, 4087214.794136, 4087214.79424, 3940266.504026, 3940365.483545, 3940365.475334, 3940365.47423, 3940365.474312, 3940365.474458]"
robust-sponge-380,100,0.5,2e-07,tpch_static_1_MAB,0.5,0,,99584303.094097,"[4388976.021918001, 3943444.292452, 4087214.802617, 3943444.112543, 3937149.552055, 3937113.564267001, 3937212.342308, 3850583.791808, 3937113.312085001, 3838766.9523630007, 3937212.282247001, 3937212.2819850007, 3838766.951887001, 3991924.9021880007, 4087214.802006, 4087214.802243, 4087214.802089, 4087214.801709001, 4087214.801868, 3940266.511843, 3940365.481803, 3940365.481745, 3940365.481806, 3940365.482045, 3940365.482217]"
golden-terrain-379,50,0.5,2e-07,tpch_static_1_MAB,0.5,0,,99584303.081746,"[4388976.004124001, 3943444.294307, 4087214.802623001, 3943444.112918, 3937149.552183, 3937113.564524001, 3937212.342398, 3850583.791961, 3937113.312224001, 3838766.9521790007, 3937212.2825080007, 3937212.2821360007, 3838766.9519970007, 3991924.902286001, 4087214.802290001, 4087214.802887, 4087214.802322, 4087214.801918, 4087214.801993, 3940266.511962, 3940365.481913, 3940365.481793, 3940365.481892, 3940365.482146, 3940365.482262]"
resilient-sponge-378,200,0.5,2e-06,tpch_static_1_MAB,0.5,0,,99584303.12892596,"[4388976.021489, 3943444.310753, 4087214.803023, 3943444.112997, 3937149.552878, 3937113.562458001, 3937212.342469, 3850583.792215, 3937113.312427001, 3838766.9525020006, 3937212.286405001, 3937212.286250001, 3838766.956121001, 3991924.9062550007, 4087214.806307, 4087214.80632, 4087214.806257, 4087214.806055, 4087214.806101, 3940266.515834, 3940365.48061, 3940365.475772, 3940365.475754, 3940365.475829, 3940365.475845]"
peachy-mountain-377,100,0.5,2e-06,tpch_static_1_MAB,0.5,0,,99584302.9562,"[4388976.054521, 3943444.295151, 4087214.802536, 3943444.104577, 3937149.544171, 3937113.554291001, 3937212.334556, 3850583.784344, 3937113.304187001, 3838766.944759001, 3937212.2748810006, 3937212.2742980006, 3838766.944117001, 3991924.894223001, 4087214.794198, 4087214.794143, 4087214.794136, 4087214.793935, 4087214.794236, 3940266.504209, 3940365.474074, 3940365.474125, 3940365.474082, 3940365.474225, 3940365.474225]"
apricot-shadow-376,50,0.5,2e-06,tpch_static_1_MAB,0.5,0,,99584303.06541102,"[4388976.038269, 3943444.293635, 4087214.803025, 3943444.113155, 3937149.55206, 3937113.562168001, 3937212.342285, 3850583.7917960007, 3937113.312003001, 3838766.952730001, 3937212.2825520006, 3937212.282400001, 3838766.952304001, 3991924.9025270008, 4087214.802265, 4087214.794252, 4087214.794265, 4087214.794276001, 4087214.794355, 3940266.504305, 3940365.474204, 3940365.474146, 3940365.484653, 3940365.482305, 3940365.485476]"
warm-pine-375,200,0.5,2e-05,tpch_static_1_MAB,0.5,0,,99584303.154252,"[4388976.017072001, 3943444.291742, 4087214.80265, 3943444.112613, 3937149.552049, 3937113.564225001, 3937212.342159, 3850583.7920670006, 3937113.315880001, 3838766.9564860007, 3937212.2859820006, 3937212.285886001, 3838766.955863001, 3991924.9066440007, 4087214.805832, 4087214.805936, 4087214.805848, 4087214.805617, 4087214.805657, 3940266.515667, 3940365.485612, 3940365.485587, 3940365.485673, 3940365.485775, 3940365.48573]"
scarlet-bush-374,100,0.5,2e-05,tpch_static_1_MAB,0.5,0,,99584303.09111302,"[4388976.018037001, 3943444.293309, 4087214.802958001, 3943444.112643, 3937149.551973, 3937113.564253001, 3937212.342185, 3850583.7919140006, 3937113.312096001, 3838766.952157001, 3937212.282222001, 3937212.282023001, 3838766.9519790006, 3991924.9020560007, 4087214.802078, 4087214.802098, 4087214.802161, 4087214.801757, 4087214.801767001, 3940266.511846, 3940365.481883, 3940365.481721, 3940365.4818, 3940365.481986, 3940365.482211]"
smart-sky-373,50,0.5,2e-05,tpch_static_1_MAB,0.5,0,,99584303.103443,"[4388976.027221001, 3943444.294708, 4087214.802721, 3943444.112688, 3937149.552049, 3937113.564217001, 3937212.342103, 3850583.791861001, 3937113.312042001, 3838766.952003001, 3937212.282261001, 3937212.2819870007, 3838766.952035001, 3991924.9022010006, 4087214.802104001, 4087214.802114, 4087214.802031, 4087214.801735, 4087214.801847, 3940266.51191, 3940365.481894, 3940365.482367, 3940365.48233, 3940365.482289, 3940365.482725]"
proud-gorge-372,200,0.5,0.0002,tpch_static_1_MAB,0.5,0,,99584302.84260698,"[4388975.998903001, 3943444.274959, 4087214.793455, 3943444.102901, 3937149.542658, 3937113.5525680007, 3937212.332934001, 3850583.786080001, 3937113.302834001, 3838766.942678001, 3937212.2731630006, 3937212.2731340006, 3838766.942901001, 3991924.893021001, 4087214.792859, 4087214.792783, 4087214.792765, 4087214.7928, 4087214.792592, 3940266.502701, 3940365.472824, 3940365.472639, 3940365.472675, 3940365.472713, 3940365.473067]"
soft-lion-371,100,0.5,0.0002,tpch_static_1_MAB,0.5,0,,99584303.108356,"[4388976.0269450005, 3943444.295404, 4087214.803169, 3943444.112933, 3937149.552301, 3937113.562542001, 3937212.342691, 3850583.792105001, 3937113.312390001, 3838766.952993001, 3937212.282301001, 3937212.2821940007, 3838766.95223, 3991924.903271001, 4087214.802467, 4087214.802459, 4087214.802394, 4087214.802059, 4087214.802189, 3940266.512201, 3940365.482118, 3940365.482086, 3940365.48218, 3940365.482375, 3940365.482359]"
pleasant-dust-370,50,0.5,0.0002,tpch_static_1_MAB,0.5,0,,99584303.102004,"[4388976.025367, 3943444.291262, 4087214.802772, 3943444.112802, 3937149.552276, 3937113.562498001, 3937212.342586, 3850583.792109001, 3937113.312255001, 3838766.952860001, 3937212.2824340006, 3937212.282276001, 3838766.9522000006, 3991924.902412001, 4087214.802342, 4087214.802371, 4087214.802381001, 4087214.80208, 4087214.802166001, 3940266.512068, 3940365.482172, 3940365.482604, 3940365.482174, 3940365.483111, 3940365.482426]"
rich-donkey-369,200,0.5,0.002,tpch_static_1_MAB,0.5,0,,99127935.340769,"[4388976.021878, 3943444.300991, 4087214.802777, 3943444.112803, 3937149.552238, 3937113.564380001, 3937212.342261, 3850583.7920440007, 3937113.312189001, 3838766.952089001, 3937212.2822520006, 3937212.2822680008, 3838766.9520700006, 3991924.9022480007, 4087214.802239, 4087214.802263, 4087214.80187, 3943444.113151, 3937212.2832820006, 3937212.342563001, 3937212.342457, 3793437.65258, 3937212.342517, 3937212.342687001, 3937212.342672]"
different-terrain-368,100,0.5,0.002,tpch_static_1_MAB,0.5,0,,99127935.327195,"[4388976.020034, 3943444.292753, 4087214.802656001, 3943444.112458, 3937149.552085, 3937113.564094001, 3937212.342226001, 3850583.791884, 3937113.311987001, 3838766.952699001, 3937212.2821690007, 3937212.2819870007, 3838766.951942001, 3991924.902094001, 4087214.80202, 4087214.802076, 4087214.8016, 3943444.112957, 3937212.2831120007, 3937212.342403, 3937212.342312, 3793437.652351, 3937212.342273, 3937212.342511, 3937212.342512]"
stellar-wave-367,50,0.5,0.002,tpch_static_1_MAB,0.5,0,,99127935.33977202,"[4388976.023673001, 3943444.293809, 4087214.803022001, 3943444.113153, 3937149.552163, 3937113.562349001, 3937212.342541, 3850583.792966, 3937113.312618001, 3838766.952199001, 3937212.282362001, 3937212.282146001, 3838766.9521360006, 3991924.902334001, 4087214.802264, 4087214.802301, 4087214.801798001, 3943444.113183, 3937212.2832570006, 3937212.342805001, 3937212.346412, 3793437.652529, 3937212.3425, 3937212.34264, 3937212.342612]"
devout-fire-366,200,0.5,0.02,tpch_static_1_MAB,0.5,0,,99127935.342895,"[4388976.020929, 3943444.2956, 4087214.803084001, 3943444.11291, 3937149.552281, 3937113.564441001, 3937212.34237, 3850583.792139, 3937113.312319001, 3838766.952298001, 3937212.2824260006, 3937212.282298001, 3838766.952191001, 3991924.9024360008, 4087214.802454, 4087214.802502, 4087214.801981, 3943444.113262, 3937212.283351001, 3937212.342678, 3937212.342604, 3793437.652657, 3937212.342551, 3937212.34851, 3937212.342623001]"
olive-aardvark-365,100,0.5,0.02,tpch_static_1_MAB,0.5,0,,99127935.309245,"[4388976.000449001, 3943444.294283, 4087214.802734, 3943444.113011, 3937149.552121, 3937113.564120001, 3937212.342376, 3850583.791864, 3937113.312014001, 3838766.9518940006, 3937212.282149001, 3937212.281897001, 3838766.951959, 3991924.902212001, 4087214.802093, 4087214.802134, 4087214.80163, 3943444.113031, 3937212.2830790007, 3937212.342385, 3937212.342233, 3793437.652419, 3937212.342290001, 3937212.342457, 3937212.342411]"
zesty-resonance-364,50,0.5,0.02,tpch_static_1_MAB,0.5,0,,99127935.28109604,"[4388976.017963001, 3943444.279253, 4087214.794695, 3943444.10474, 3937149.544675001, 3937113.554268001, 3937212.342602, 3850583.792225, 3937113.312267001, 3838766.9521850008, 3937212.282327001, 3937212.282129001, 3838766.9520900007, 3991924.9022920006, 4087214.802255001, 4087214.802229, 4087214.801805, 3943444.113074, 3937212.2831370006, 3937212.34248, 3937212.342554, 3793437.652521, 3937212.342399, 3937212.342478, 3937212.342453]"
robust-terrain-363,200,0.5,0.01,tpch_static_1_MAB,0.5,0,,99427940.232257,"[4388976.021360001, 3943444.291581, 4087214.803343, 3943444.113072, 3937149.552482, 3937113.564715001, 3937212.342531, 3850583.792306, 3937113.312510001, 3838766.9523760006, 3937212.282518001, 3937212.2824260006, 3838766.9523550007, 3991924.902622001, 4087214.802465, 4087214.802518, 4087214.802434, 4087214.80212, 4087214.801813, 3943444.113472, 3937212.283578001, 3937212.342829, 3937212.335315, 3793437.64478, 3937212.334736]"
deft-disco-362,100,0.5,0.01,tpch_static_1_MAB,0.5,0,,99427940.174421,"[4388976.038543001, 3943444.301093, 4087214.802671, 3943444.112708, 3937149.55211, 3937113.564438001, 3937212.346056, 3850583.795593001, 3937113.315821001, 3838766.9563720007, 3937212.275703001, 3937212.274355001, 3838766.944328001, 3991924.8944430007, 4087214.794162, 4087214.794134, 4087214.794117, 4087214.794002, 4087214.795003, 3943444.105081, 3937212.2750320006, 3937212.334591, 3937212.334663, 3793437.644803, 3937212.334599]"
stilted-galaxy-361,50,0.5,0.01,tpch_static_1_MAB,0.5,0,,99427940.277563,"[4388976.021092, 3943444.300244, 4087214.802762, 3943444.112575, 3937149.552253, 3937113.562120001, 3937212.342158001, 3850583.791933001, 3937113.312057001, 3838766.9526980007, 3937212.282133001, 3937212.282067001, 3838766.9559030007, 3991924.902979001, 4087214.802088, 4087214.8021, 4087214.802088, 4087214.805634, 4087214.805274, 3943444.116957, 3937212.286977001, 3937212.346206, 3937212.342395, 3793437.652513, 3937212.342357]"
olive-butterfly-360,200,0.3,2e-07,tpch_static_1_MAB,0.5,0,,99584228.553478,"[4388976.019509001, 3943444.305883, 4087214.80268, 3943444.112768, 3937149.552358, 3937113.564218001, 3937212.342249, 3850583.7919430006, 3937113.312109001, 3838766.9526940007, 3937212.2824130007, 3937212.282133001, 3838766.9521210007, 3991924.902313001, 4087214.80226, 4087214.802357, 4087214.809739, 4087214.802246, 4087214.802045, 3940266.512046001, 3940365.481938, 3940365.481841, 3940365.481541, 3943444.118878, 3937212.283196001]"
volcanic-mountain-359,100,0.3,2e-07,tpch_static_1_MAB,0.5,0,,99584228.49959505,"[4388976.020733001, 3943444.262949, 4087214.795056, 3943444.116688, 3937149.556569, 3937113.562522001, 3937212.345104, 3850583.792779001, 3937113.312080001, 3838766.952085001, 3937212.282261001, 3937212.282083001, 3838766.952034001, 3991924.902311001, 4087214.802151, 4087214.802206, 4087214.802218, 4087214.801968, 4087214.801994, 3940266.512047, 3940365.481901, 3940365.48182, 3940365.481574, 3943444.113158, 3937212.2833040007]"
fine-eon-358,50,0.3,2e-07,tpch_static_1_MAB,0.5,0,,99584228.54528102,"[4388976.034001, 3943444.292502, 4087214.803168, 3943444.112743, 3937149.552063, 3937113.564274001, 3937212.342227, 3850583.791832001, 3937113.312112001, 3838766.953051001, 3937212.2823470007, 3937212.2820410007, 3838766.9519310007, 3991924.902135001, 4087214.802164001, 4087214.802191, 4087214.802111, 4087214.801846, 4087214.801911, 3940266.511904, 3940365.481837, 3940365.481839, 3940365.481482, 3943444.118559, 3937212.283010001]"
silvery-bee-357,200,0.3,2e-06,tpch_static_1_MAB,0.5,0,,99577922.235865,"[4388976.017543, 3943444.295718, 4087214.802611, 3943444.112496, 3937149.551920001, 3937113.564297001, 3937212.342486, 3850583.791795, 3937113.311948001, 3838766.951943001, 3937212.2822150006, 3937212.2819380006, 3838766.9519720008, 3991924.9021300008, 4087214.801944, 4087214.801925, 4087214.801964, 4087214.801765, 4087214.801861, 3940266.511738, 3940365.481314, 3943444.112828, 3937212.2828970007, 3937212.342152, 3937212.334465]"
bright-surf-356,100,0.3,2e-06,tpch_static_1_MAB,0.5,0,,99577922.23068802,"[4388976.021070001, 3943444.295078, 4087214.802603, 3943444.112539, 3937149.552122, 3937113.564103001, 3937212.342196, 3850583.7920980006, 3937113.312161001, 3838766.9520160006, 3937212.282044001, 3937212.282003001, 3838766.952002001, 3991924.902288001, 4087214.802143, 4087214.802067, 4087214.802022, 4087214.801829001, 4087214.801905, 3940266.51191, 3940365.481384, 3943444.112952, 3937212.2775250007, 3937212.338139, 3937212.334489001]"
silver-oath-355,50,0.3,2e-06,tpch_static_1_MAB,0.5,0,,99577922.26105204,"[4388976.0200930005, 3943444.296534, 4087214.802746, 3943444.112738, 3937149.552073001, 3937113.565579001, 3937212.34281, 3850583.7920920006, 3937113.312235001, 3838766.952920001, 3937212.2823970006, 3937212.2821980007, 3838766.952116001, 3991924.9024300007, 4087214.802384, 4087214.802384, 4087214.802272, 4087214.802027, 4087214.802025, 3940266.512138, 3940365.48163, 3943444.113242, 3937212.283285001, 3937212.347929, 3937212.342775]"
dauntless-valley-354,200,0.3,2e-05,tpch_static_1_MAB,0.5,0,,99277937.80518904,"[4388976.017564001, 3943444.305106, 4087214.802617, 3943444.112463, 3937149.552196, 3937113.564476001, 3937212.3423, 3850583.79194, 3937113.315130001, 3838766.9522310006, 3937212.282334001, 3937212.2819790007, 3838766.951912001, 3991924.902125001, 4087214.802067, 4087214.80205, 4087214.802053, 4087214.801416, 3943444.112901, 3937212.2830420006, 3937212.342355, 3937212.342342001, 3793437.65237, 3937212.347824, 3937212.342396]"
whole-dust-353,100,0.3,2e-05,tpch_static_1_MAB,0.5,0,,99277937.78741102,"[4388976.020640001, 3943444.293256, 4087214.802648, 3943444.112593, 3937149.551999, 3937113.564184001, 3937212.342325, 3850583.7919800007, 3937113.311960001, 3838766.952708001, 3937212.2820760007, 3937212.2819850007, 3838766.9519540006, 3991924.902138001, 4087214.802049, 4087214.802034, 4087214.80197, 4087214.801469, 3943444.112927, 3937212.283001001, 3937212.342261, 3937212.3422, 3793437.652273, 3937212.342367, 3937212.342414]"
misty-planet-352,50,0.3,2e-05,tpch_static_1_MAB,0.5,0,,99277937.80593202,"[4388976.020886, 3943444.29732, 4087214.803154, 3943444.112351, 3937149.551800001, 3937113.564541001, 3937212.342443001, 3850583.792072, 3937113.312167001, 3838766.9525410007, 3937212.2824770007, 3937212.282373001, 3838766.952215001, 3991924.902487001, 4087214.80231, 4087214.802418, 4087214.802476, 4087214.801672, 3943444.113369, 3937212.283276001, 3937212.342696, 3937212.343189, 3793437.652909, 3937212.349380001, 3937212.34341]"
worthy-darkness-351,200,0.3,0.0002,tpch_static_1_MAB,0.5,0,,98977932.900833,"[4388976.0492360005, 3943444.29349, 4087214.802561001, 3943444.112482, 3937149.552324, 3937113.562138001, 3937212.342188, 3850583.791778001, 3937113.312003001, 3838766.952586001, 3937212.282143001, 3937212.281947001, 3838766.951912001, 3991924.902071001, 4087214.802056, 4087214.801562, 3943444.113073, 3937212.282979001, 3937212.342348001, 3937212.342301, 3793437.652378, 3937212.342281, 3937212.342311001, 3937212.348267, 3937212.342418]"
serene-violet-350,100,0.3,0.0002,tpch_static_1_MAB,0.5,0,,98977932.890427,"[4388976.0274060005, 3943444.29321, 4087214.803314, 3943444.113156, 3937149.552856, 3937113.562687001, 3937212.342688, 3850583.792558, 3937113.312618001, 3838766.9531430006, 3937212.282693001, 3937212.282544001, 3838766.9525140007, 3991924.9033190007, 4087214.802618, 4087214.802176, 3943444.113463, 3937212.283527001, 3937212.342959, 3937212.343012, 3793437.652945, 3937212.342886, 3937212.342858, 3937212.344103, 3937212.345174]"
pretty-dew-349,50,0.3,0.0002,tpch_static_1_MAB,0.5,0,,98977932.90352,"[4388976.030099001, 3943444.290158, 4087214.802906, 3943444.112769, 3937149.552209, 3937113.5644940007, 3937212.342382, 3850583.792206001, 3937113.3170950008, 3838766.9577000006, 3937212.287153001, 3937212.2870120006, 3838766.956853, 3991924.9023720007, 4087214.802323, 4087214.801853, 3943444.113083, 3937212.2832730007, 3937212.342471, 3937212.342508, 3793437.652505, 3937212.342504, 3937212.342537, 3937212.342619001, 3937212.342436]"
rare-morning-348,200,0.3,0.002,tpch_static_1_MAB,0.5,0,,97265772.32061298,"[4388976.03669, 3943444.293469, 4087214.802858, 3943444.112839, 3937149.552471, 3937113.562186001, 3937212.342223, 3850583.79187, 3937113.312104001, 3838766.9516930007, 3943444.113024, 3940357.463132001, 3796590.792095, 3940365.482233, 3940365.482286, 3790363.022319, 3790363.022336, 3790363.022299, 3790363.022271, 3790363.022343, 3790363.022415, 3790363.022445, 3790363.022374, 3790363.028234, 3790363.022404]"
lilac-sea-347,100,0.3,0.002,tpch_static_1_MAB,0.5,0,,97265772.313726,"[4388976.024994001, 3943444.294171, 4087214.802941, 3943444.112985, 3937149.552414, 3937113.564975001, 3937212.342581, 3850583.792117001, 3937113.312350001, 3838766.951756001, 3943444.11317, 3940357.463908, 3796590.793019, 3940365.483043, 3940365.482492, 3790363.022527, 3790363.0228, 3790363.022611, 3790363.022657, 3790363.02257, 3790363.022647, 3790363.022644, 3790363.022757, 3790363.02286, 3790363.022737]"
classic-disco-346,50,0.3,0.002,tpch_static_1_MAB,0.5,0,,97265772.308414,"[4388976.023665001, 3943444.294915, 4087214.803442, 3943444.112986, 3937149.5522, 3937113.564368001, 3937212.342289, 3850583.79207, 3937113.312265001, 3838766.951762001, 3943444.11305, 3940357.463242, 3796590.792232, 3940365.482354, 3940365.482409, 3790363.022512, 3790363.022559, 3790363.022368, 3790363.02242, 3790363.022591, 3790363.022561, 3790363.022458, 3790363.02247, 3790363.022659, 3790363.022567]"
sage-valley-345,200,0.3,0.02,tpch_static_1_MAB,0.5,0,,97265772.15765,"[4388976.018685, 3943444.292646, 4087214.8026, 3943444.11248, 3937149.545528, 3937113.5557790007, 3937212.335691, 3850583.7853060006, 3937113.305393001, 3838766.945628, 3943444.107006, 3940357.458604001, 3796590.785472001, 3940365.475434, 3940365.475434, 3790363.015446, 3790363.015668, 3790363.015909, 3790363.015571, 3790363.015739, 3790363.015548, 3790363.015442, 3790363.015439, 3790363.015747, 3790363.015455]"
earnest-morning-344,100,0.3,0.02,tpch_static_1_MAB,0.5,0,,97265772.400712,"[4388976.023291, 3943444.296607, 4087214.806885, 3943444.116824, 3937149.556601001, 3937113.566339001, 3937212.346412, 3850583.796001, 3937113.316150001, 3838766.9564340007, 3943444.117136, 3940357.467188, 3796590.796265001, 3940365.486365, 3940365.486528, 3790363.026594, 3790363.026589, 3790363.026655, 3790363.026509, 3790363.026485, 3790363.026577, 3790363.026634, 3790363.026561, 3790363.026607, 3790363.026475]"
drawn-shape-343,50,0.3,0.02,tpch_static_1_MAB,0.5,0,,97265772.30396198,"[4388976.021231, 3943444.295279, 4087214.802855, 3943444.112641, 3937149.552118, 3937113.564472001, 3937212.34221, 3850583.791888, 3937113.311935001, 3838766.9522720007, 3943444.112974, 3940357.463064001, 3796590.792031, 3940365.48218, 3940365.482044, 3790363.022152, 3790363.022337, 3790363.023221, 3790363.022315, 3790363.022217, 3790363.022243, 3790363.022288, 3790363.022425, 3790363.023074, 3790363.022496]"
lemon-yogurt-342,200,0.3,0.01,tpch_static_1_MAB,0.5,0,,98578198.813871,"[4388976.046271, 3943444.29378, 4087214.802834, 3943444.10366, 3937149.542795, 3937113.552531001, 3937212.335101001, 3850583.7845410006, 3937113.302551001, 3838766.942744001, 3937212.2725960007, 3943444.103609, 3937236.3937010006, 3937236.392858001, 3793461.7028330006, 3937236.3928240007, 3937236.392837001, 3937236.393542001, 3937236.392976001, 3937236.392957001, 3937236.393053001, 3937236.393104001, 3937236.3929270008, 3793461.702998, 3937236.394248001]"
visionary-capybara-341,100,0.3,0.01,tpch_static_1_MAB,0.5,0,,98578199.023991,"[4388976.021869, 3943444.323421, 4087214.802769, 3943444.11297, 3937149.552284, 3937113.564303001, 3937212.34238, 3850583.791888, 3937113.312113001, 3838766.9527540007, 3937212.2819130006, 3943444.113033, 3937236.4031210006, 3937236.402262001, 3793461.712311001, 3937236.402464001, 3937236.402485001, 3937236.402409001, 3937236.402376001, 3937236.4023640007, 3937236.4023850006, 3937236.402510001, 3937236.4024360008, 3793461.712624, 3937236.402547001]"
olive-grass-340,50,0.3,0.01,tpch_static_1_MAB,0.5,0,,98578199.02991,"[4388976.020357001, 3943444.293642, 4087214.803073, 3943444.112832, 3937149.552345, 3937113.564515001, 3937212.342507, 3850583.7922200006, 3937113.312309001, 3838766.9529650006, 3937212.282094001, 3943444.113267, 3937236.4034140008, 3937236.402563001, 3793461.712492, 3937236.407400001, 3937236.407358001, 3937236.407280001, 3937236.4074360006, 3937236.4073180007, 3937236.407361001, 3937236.407170001, 3937236.4027630007, 3793461.712696001, 3937236.402533001]"
fanciful-pond-339,200,0.1,2e-07,tpch_static_1_MAB,0.5,0,,98827930.42821102,"[4388976.028721, 3943444.293675, 4087214.802926, 3943444.112902, 3937149.552644, 3937113.562768001, 3937212.342506, 3850583.7921500006, 3937113.3123540008, 3838766.95217, 3937212.282493001, 3937212.282342001, 3838766.952187001, 3991924.902450001, 4087214.801832, 3943444.113153, 3937212.283409001, 3937212.342654001, 3937212.342825, 3793437.652763, 3937212.34269, 3937212.342707, 3937212.342773, 3937212.348295, 3937212.342822]"
amber-armadillo-338,100,0.1,2e-07,tpch_static_1_MAB,0.5,0,,98827930.180524,"[4388976.024378001, 3943444.273119, 4087214.793713, 3943444.103273, 3937149.542965, 3937113.552786001, 3937212.332888, 3850583.782941001, 3937113.303210001, 3838766.943614001, 3937212.2728130007, 3937212.272678001, 3838766.942957001, 3991924.893296001, 4087214.792853, 3943444.103533, 3937212.2739150007, 3937212.333279, 3937212.333319, 3793437.643126, 3937212.333147001, 3937212.333213, 3937212.333122, 3937212.333269001, 3937212.333117]"
fanciful-flower-337,50,0.1,2e-07,tpch_static_1_MAB,0.5,0,,98827930.196724,"[4388976.026061, 3943444.28299, 4087214.79319, 3943444.102501, 3937149.542439, 3937113.552343001, 3937212.332462, 3850583.7891990007, 3937113.303075001, 3838766.9431130006, 3937212.2726640007, 3937212.2730900007, 3838766.943074001, 3991924.893299001, 4087214.792812, 3943444.103797, 3937212.273739001, 3937212.333448, 3937212.333167, 3793437.64376, 3937212.333237, 3937212.333368, 3937212.333155, 3937212.333341, 3937212.3334]"
